county,precinct,office,district,party,candidate,votes,early,poll
Kittias,33-KITTITAS 1,State House,13-2,,writeins,3,3,0
Kittias,34-MANASTASH,State House,13-2,,writeins,18,15,3
Kittias,35-MOUNTAIN (vbm),State House,13-2,,writeins,7,0,7
Kittias,36-NORTH CENTRAL,State House,13-2,,writeins,19,15,4
Kittias,37-NORTH ELLENSBURG,State House,13-2,,writeins,10,8,2
Kittias,38-PARK,State House,13-2,,writeins,6,5,1
Kittias,39-PEOH POINT,State House,13-2,,writeins,15,9,6
Kittias,40-RIDGEWAY,State House,13-2,,writeins,11,4,7
Kittias,41-ROSLYN 1,State House,13-2,,writeins,29,24,5
Kittias,42-ROSLYN 2,State House,13-2,,writeins,12,7,5
Kittias,43-DRY CREEK,State House,13-2,,writeins,15,11,4
Kittias,44-WESTSIDE (vbm),State House,13-2,,writeins,17,0,17
Kittias,45-ROSLYN OUTLYING (vbm),State House,13-2,,writeins,0,0,0
Kittias,46-SANDERS,State House,13-2,,writeins,1,1,0
Kittias,47-SOUTH CLE ELUM,State House,13-2,,writeins,12,8,4
Kittias,48-SOUTH ELLENSBURG,State House,13-2,,writeins,10,3,7
Kittias,49-CANYON,State House,13-2,,writeins,1,1,0
Kittias,50-SWAUK (vbm),State House,13-2,,writeins,5,0,5
Kittias,51-TEANAWAY (vbm),State House,13-2,,writeins,7,0,7
Kittias,52-THORP,State House,13-2,,writeins,17,13,4
Kittias,53-VANTAGE (vbm),State House,13-2,,writeins,0,0,0
Kittias,54-NORTH EAST FAIRVIEW,State House,13-2,,writeins,7,5,2
Kittias,55-FAIRVIEW,State House,13-2,,writeins,13,9,4
Kittias,56-THRALL,State House,13-2,,writeins,6,3,3
Kittias,58-DAMMAN,State House,13-2,,writeins,8,7,1
Kittias,59-KACHESS (vbm),State House,13-2,,writeins,2,0,2
Kittias,60-KITTITAS 2,State House,13-2,,writeins,4,3,1
Kittias,61-ELLENSBURG 25,State House,13-2,,writeins,5,3,2
Kittias,62-RONALD (vbm),State House,13-2,,writeins,7,0,7
Kittias,99-KITTITAS WA,State House,13-2,,writeins,0,0,0
