OfficeID	ElectionID	TotalVotes
173	20	44062
221	74	18526
80	14	16883
140	9	20683
223	14	18369
1003	58	21706
955	128	100663
1008	61	5849
100	90	4312
953	105	252881
181	29	40231
440	38	1546382
149	58	58544
869	18	156141
132	24	24949
129	31	13489
832	68	275238
198	17	47378
126	67	62830
205	56	12194
86	83	7870
82	120	13857
136	70	23819
144	79	24887
140	33	32609
154	4	34907
197	47	44541
93	27	28363
406	66	98860
960	125	296128
955	52	515426
189	64	12319
98	29	32159
173	46	13195
170	27	25632
597	32	916597
152	38	35286
168	56	17386
165	120	2279
184	74	17971
193	31	18467
435	64	5557
146	71	17615
186	45	15687
985	123	345279
136	20	45818
25	115	3132
156	51	23911
111	111	7993
676	62	33540
115	24	17021
179	25	37901
170	136	13540
172	69	47659
123	116	4459
985	99	333798
449	16	9980
431	51	13398
182	134	44186
207	29	41532
206	66	27431
206	83	8682
79	51	27896
861	81	104480
857	15	194664
224	48	33771
431	62	9681
98	17	34921
97	47	24619
90	103	2873
91	73	22199
394	18	178507
172	76	10605
185	44	7632
737	16	1069177
686	101	292520
156	58	24000
126	136	20134
97	59	9959
123	97	47425
953	3	2081668
107	79	16645
147	41	31883
196	1	17618
118	55	30061
194	61	64899
204	93	7937
96	39	22949
140	52	20882
432	52	10544
878	69	624567
132	126	1976
91	80	19488
112	81	10531
194	73	15400
178	112	2416
162	94	7055
861	136	121910
82	18	22831
1011	73	12101
688	91	266827
102	25	39726
85	94	26209
4	65	6706
137	9	24132
156	70	21492
868	100	77298
211	49	12417
231	136	16405
150	54	16024
689	61	395226
221	81	18957
129	83	16018
94	123	9627
136	39	21310
96	63	7213
74	92	20074
186	14	23033
117	97	9093
163	14	17526
190	60	21514
101	79	17968
113	134	32843
112	95	66866
215	114	2249
191	4	26028
162	70	17415
685	71	525992
985	119	399109
146	52	50825
878	95	812204
990	16	8214
113	39	21413
7	61	624425
865	3	258171
80	71	13109
867	123	55244
211	68	8420
157	47	45577
196	27	24195
448	20	18767
98	10	29298
174	42	21266
75	25	22569
139	66	17503
86	38	30945
91	54	17130
886	32	825338
90	84	15274
863	14	94911
228	67	51484
420	30	102350
869	44	101532
848	36	924723
213	15	29609
224	17	40803
79	94	44266
140	59	28465
129	103	6383
139	29	37208
212	45	16424
836	64	529757
92	43	16983
104	3	31985
103	33	31443
420	42	68398
486	23	1290125
194	80	18159
89	136	27688
158	24	22306
5	16	5816
1009	62	17152
130	4	34568
93	1	22481
81	41	26385
73	115	6315
160	123	26302
226	134	37369
71	9	18184
863	33	197066
868	93	56952
158	17	48087
216	84	10171
130	16	22559
129	76	12594
475	40	854113
106	102	26038
107	72	10553
118	74	10303
128	106	8292
100	116	1289
184	55	11861
163	33	21045
168	49	19680
178	81	10694
190	41	20646
228	44	10322
164	3	42547
449	66	11131
861	107	35956
229	14	11983
864	47	145495
857	1	116157
167	79	16011
185	25	34620
744	33	37948
119	14	20081
180	9	18152
179	39	16850
83	66	24768
404	31	45130
178	69	26841
174	35	13918
172	95	76133
688	60	436898
685	90	175884
97	73	11294
100	9	26756
108	18	24219
183	35	21434
116	27	17851
960	51	811889
35	91	431230
167	29	12987
191	44	7307
985	49	943229
207	62	13135
79	66	17673
148	51	35001
867	80	92749
79	84	10330
737	125	296928
863	16	135751
124	24	20934
111	120	10300
175	38	27571
172	102	40563
215	71	18585
174	49	39650
189	97	10312
953	66	1040520
173	79	12751
165	70	23409
117	4	19443
865	136	107374
138	95	16202
434	120	6295
128	120	3643
701	16	246231
208	39	22591
227	17	42787
59	66	14445
209	9	22810
82	20	44796
208	63	24942
155	83	4954
669	112	24343
147	74	17942
198	83	7872
775	56	794663
404	14	42894
434	101	7120
589	37	958792
116	136	12805
224	50	18455
163	123	11380
72	45	19168
80	54	10983
868	50	73628
221	114	6266
869	46	71276
104	81	11175
404	38	42408
440	116	399408
1004	20	8260
146	97	25258
129	116	9221
216	41	28741
132	52	6665
157	61	36927
154	94	32664
92	136	15201
99	20	35323
159	1	26640
158	31	28739
188	134	41212
223	136	21849
35	115	163135
123	47	16704
139	31	25925
960	44	593955
124	17	47173
636	102	459902
183	54	10548
106	59	17068
97	92	23435
121	107	3470
86	67	63405
140	61	34143
74	114	19345
184	24	27495
107	29	36443
202	20	50136
857	41	213941
88	63	10535
437	20	17502
96	72	12461
115	38	19410
106	71	17184
89	33	33482
5	44	6758
176	15	38478
175	45	7346
148	70	27944
688	100	308377
71	94	21936
412	42	57315
181	95	29064
79	103	14345
125	20	58239
227	24	19462
863	47	225679
97	42	8090
183	4	29719
222	84	18159
85	120	8386
861	14	114093
435	104	5600
129	90	5167
231	70	14629
72	71	22600
105	51	16767
669	93	14046
159	27	30424
89	83	10966
546	94	644821
218	38	30836
830	123	291380
167	10	17791
686	113	490330
688	74	387108
685	104	157358
180	118	2400
1061	68	327971
82	1	17800
150	18	32411
737	132	105428
906	8	1632384
865	24	171354
670	52	14227
77	111	2904
125	44	11866
117	35	10205
985	56	886822
16	20	16769
142	39	17285
118	51	65007
121	81	12895
868	43	155750
867	73	116020
143	9	28779
861	38	217858
110	67	44535
186	123	3292
878	33	1569686
129	29	16506
960	25	1645314
98	43	6984
197	136	20949
106	52	18047
985	75	681690
867	66	101755
59	101	10099
190	74	13659
174	56	26321
74	133	8817
192	14	14197
867	54	91917
226	54	10917
88	94	17058
178	114	2299
118	70	19173
782	45	801096
17	66	9227
138	69	15256
73	41	26783
166	59	25261
140	92	58006
90	10	41502
487	26	851314
174	68	14388
688	93	188472
114	61	17012
123	16	20923
221	133	28482
198	76	13096
197	106	16179
208	25	37368
203	9	21821
857	10	226473
97	49	16715
202	39	24637
861	33	253688
34	13	4506
435	111	3023
215	52	28372
157	80	19150
224	31	26123
219	15	32816
215	64	35041
1017	119	5740
667	29	1638046
96	103	3262
218	45	16822
825	114	252987
953	69	615174
109	45	17282
225	1	16874
868	24	160199
605	29	1705341
139	81	12972
159	136	26643
119	73	14815
179	84	11823
230	74	7820
763	1	96721
955	111	202644
216	15	30851
868	67	300933
213	79	17342
82	70	24459
211	108	4593
609	25	1769380
179	72	6432
5	94	3795
483	6	1618036
189	123	6011
161	24	18196
197	49	32408
114	94	13573
960	18	1069236
98	76	4486
169	116	3673
97	106	2613
207	112	4904
118	20	40285
904	56	760449
947	49	53521
158	76	18003
148	25	42843
159	46	14605
97	118	691
857	98	113272
175	71	21025
232	33	33340
203	16	23872
176	41	23011
1104	45	793609
626	13	1361495
869	96	66729
857	66	141021
177	42	17902
194	120	4712
125	66	16948
202	46	10311
81	81	12140
84	17	44535
15	70	14125
878	128	112584
106	9	19535
932	8	1628393
100	35	20915
231	44	15637
863	73	112109
215	45	19571
220	4	26500
71	49	25264
218	64	32097
953	62	994125
437	70	12053
187	17	53947
212	134	45932
182	1	19379
181	31	32709
82	136	15704
155	38	27847
119	54	12208
164	43	21671
125	70	15673
163	73	11069
138	38	30411
875	115	22172
109	52	23268
127	10	32873
225	20	42508
233	112	1546
3	104	6432
691	10	1191678
985	18	1287238
126	59	17371
208	58	32344
180	68	8379
118	133	20145
82	51	48316
75	84	4714
102	115	2039
126	47	47945
947	56	75663
158	83	11728
744	111	5671
197	67	54114
230	43	27466
11	80	21086
136	72	16351
240	106	3733
110	41	24334
168	108	6694
88	56	25480
100	16	26021
115	64	17298
119	80	16460
1029	58	809603
864	113	47761
166	9	10357
181	57	21774
103	92	17714
157	106	3613
140	118	1310
219	41	26844
772	33	1742394
149	14	30235
148	44	14720
669	25	22575
160	4	22868
181	38	29986
191	70	19327
121	43	24512
165	20	41946
187	24	31129
105	25	35995
213	74	10790
864	106	110531
197	56	25255
115	57	19479
146	134	49501
163	80	17886
203	42	20873
412	16	128044
225	27	27063
127	17	47319
857	60	193634
864	94	111445
81	100	13928
147	81	20663
224	81	13164
163	92	14747
215	14	13214
197	80	9503
91	120	10395
857	48	124780
93	60	6641
218	95	32124
109	71	17565
175	52	18066
746	62	20492
434	94	5417
89	14	26891
175	76	4827
767	66	114311
737	106	445180
867	4	161829
872	20	219623
88	44	13743
169	66	18299
744	92	14133
744	122	3150
129	3	37892
143	35	25702
142	65	10722
863	80	117832
805	69	448090
132	33	29906
136	79	14146
72	38	24700
71	68	12920
186	54	17893
194	63	71409
178	45	15455
183	118	1375
154	18	27059
103	16	12871
100	92	14206
213	29	34995
202	72	16157
86	33	33799
212	52	21036
156	67	56143
1009	57	21447
91	106	8149
79	1	16828
188	25	41664
872	70	101098
149	41	30496
234	120	24758
74	136	18034
1039	56	705891
533	69	538119
1015	62	995486
5	120	2508
953	119	177913
202	96	29619
861	90	38565
686	51	595071
189	14	20600
166	123	11958
163	16	26188
228	70	22978
219	84	11794
83	73	19121
230	66	15525
864	61	97913
218	114	2423
184	100	17460
92	83	14861
100	66	26672
136	65	23418
144	74	17545
85	44	5826
128	13	33727
779	45	872062
125	120	8194
391	8	304648
206	9	22606
440	33	1730896
222	27	35108
221	31	36230
137	42	18257
152	71	23020
102	58	8333
868	133	76236
160	80	13306
119	4	21867
92	76	8483
159	84	15768
58	98	9766
688	17	1567952
685	47	621592
178	38	25097
142	84	11394
143	134	34907
162	20	27965
143	54	17017
177	68	8812
170	29	34872
169	59	15419
230	24	26277
115	133	9211
197	4	33017
739	91	13573
94	49	8989
194	94	80389
204	43	23682
203	73	26083
202	103	16052
113	15	30509
7	67	2690144
108	94	13139
694	136	999350
434	44	5339
103	59	15773
123	123	4857
115	114	1687
111	68	6038
194	106	8552
857	117	20895
173	3	38766
161	43	18400
221	57	61519
864	80	99700
145	25	44201
205	39	19548
185	134	46964
437	67	17990
667	105	217552
109	97	18420
222	1	17231
169	52	25960
177	49	13863
235	116	1003
160	54	8056
164	17	40261
184	81	12092
171	56	22610
180	35	15668
188	44	10349
187	74	16261
667	66	1026421
163	47	43128
753	67	8988
87	17	53168
230	10	32082
168	63	20095
807	23	1475105
126	97	20711
143	92	34387
5	101	5106
74	38	25481
84	43	20308
1109	24	1214906
878	116	377227
176	72	6644
196	60	29289
7	94	781913
175	102	25226
116	84	8428
126	116	2550
176	79	13017
525	36	894736
192	97	12727
84	48	16155
230	17	37156
144	31	32078
172	33	23133
86	71	19001
170	10	25269
704	16	246885
136	46	10996
156	3	44387
25	98	6316
92	33	37700
107	67	47697
71	18	21578
686	70	912094
3	71	18263
180	42	13683
172	45	17184
193	83	8363
208	108	44066
128	66	21357
100	42	21182
103	35	13756
60	16	13961
113	136	15079
204	62	20786
224	114	14423
160	73	11469
212	59	13666
953	81	704236
159	103	6944
213	41	30750
221	38	33617
108	51	17324
955	92	728781
220	68	6300
112	14	15909
94	80	15193
212	71	16946
667	112	340116
34	66	3892
206	35	13294
117	54	9755
169	9	17827
190	17	34195
202	136	22653
128	70	20523
1081	49	805664
187	81	20316
225	84	8042
868	107	36925
861	57	117967
166	73	9822
228	20	42724
224	24	32306
147	24	30623
878	52	647581
58	112	5549
686	96	264370
7	18	1212361
112	64	47741
129	59	7760
157	4	41288
107	74	18753
169	33	34297
869	1	132401
178	95	28334
118	103	6533
35	58	1034858
105	115	2669
960	101	190235
170	3	42892
79	27	20760
59	20	27085
74	81	14467
877	105	11995
124	74	10806
88	120	11857
34	70	5858
689	44	389167
96	46	8678
688	43	622039
75	15	21492
140	16	22920
877	93	8728
113	41	25550
685	97	278334
132	102	5446
177	118	13848
204	69	16072
191	18	15612
217	68	10024
100	118	508
223	54	15018
205	46	19034
136	3	43332
149	134	56619
985	106	489605
744	58	20589
79	58	44858
193	14	15920
94	99	7577
129	79	17426
667	119	188302
114	18	22257
867	106	63278
148	120	8854
108	44	14442
190	10	31209
101	43	23410
188	70	28859
126	123	2941
228	1	18915
227	31	27797
112	45	17252
136	15	35665
194	67	43910
181	114	2604
412	80	62207
182	84	15802
404	136	78081
861	64	101927
431	58	14720
864	4	193329
227	43	24631
85	70	21155
118	31	23730
172	52	66042
146	47	104400
91	56	20245
184	31	27631
118	50	31489
686	127	601308
172	59	34529
960	94	262987
166	116	13054
190	48	16123
86	14	13942
85	66	25203
206	16	26086
73	98	7511
869	20	254713
140	35	15512
215	102	24123
426	18	49612
194	44	14103
74	42	8015
187	100	17551
868	76	78109
108	25	34471
194	56	104771
103	9	8646
124	43	18677
121	66	19303
123	73	16386
1000	67	64970
144	81	24156
100	99	5640
640	8	1727252
178	64	28306
211	56	12942
161	76	9814
166	92	39028
145	51	24425
223	4	31919
95	76	5848
90	60	6092
94	106	7487
156	41	25690
149	97	43032
112	71	21124
111	101	4413
173	29	31916
179	15	29078
199	79	14191
97	16	17044
205	65	7079
121	126	1528
861	83	62391
221	83	9989
185	1	23956
167	43	23388
81	17	33492
145	58	22887
85	63	27224
150	44	17833
227	50	32550
123	54	11615
216	72	7289
861	71	85901
199	103	4585
458	28	816099
95	83	10047
753	71	7472
869	27	126473
227	74	10297
85	51	58460
868	57	98718
75	1	17248
152	67	48379
74	61	9840
73	91	9689
140	42	25076
138	102	15143
1009	38	29000
58	105	9153
237	106	15702
650	21	1435441
193	33	27592
420	25	129620
867	99	46021
106	35	15126
114	44	13441
797	112	308268
208	15	36799
224	33	37537
79	60	36519
864	120	83028
221	97	35969
138	71	23517
205	79	18414
181	64	30091
146	68	15273
149	4	48202
171	84	8630
868	33	232235
688	76	464665
136	112	29336
216	24	30453
87	69	11128
130	39	20987
146	80	20746
187	114	13039
199	29	38320
188	84	13785
215	47	49786
199	66	21771
395	4	300258
207	38	32157
226	4	32416
985	25	1848542
96	55	6540
421	9	55508
215	35	21237
171	108	5323
869	10	209599
857	24	192786
737	101	330850
71	51	31113
231	72	7230
190	43	16132
107	24	25659
89	16	26261
88	46	10332
175	9	22245
115	14	13708
113	74	10110
191	27	19115
183	18	25105
97	56	18258
199	36	19000
223	63	28762
470	40	998856
166	16	15761
94	108	6093
686	115	485456
857	17	264135
74	90	5525
164	76	11194
1100	102	343312
147	38	34379
140	49	27298
391	87	194001
169	118	1503
85	103	4330
182	10	31111
685	106	191218
215	54	11488
88	39	19599
71	58	29830
632	6	1651242
659	135	1814562
205	72	6888
232	47	28331
204	102	9341
178	97	22874
148	58	35613
174	1	19366
218	14	16466
238	116	1346
213	81	17894
867	56	123270
35	48	672910
190	57	14610
494	41	1150520
121	57	26614
157	56	35667
191	1	17587
163	106	15230
139	38	24496
142	15	34455
162	79	17972
12	33	30705
138	52	12752
132	66	13857
166	42	21315
149	93	16941
911	45	774778
990	67	16744
106	4	34116
869	29	188041
59	108	4938
685	80	649298
139	14	16388
216	17	43612
221	116	14420
80	80	13063
873	122	4064
112	66	19139
237	108	9228
669	69	18581
147	31	29306
158	33	41835
154	70	21318
224	14	12796
202	3	48191
146	61	35885
229	136	18229
877	62	16334
171	134	30865
892	34	838117
724	56	7006
215	134	45642
187	133	10301
440	80	914001
77	63	7603
152	123	5473
140	68	30709
196	112	7984
73	17	44942
113	43	21622
97	25	30439
440	73	972360
139	45	19725
88	70	28206
146	54	14677
154	63	29670
212	118	4921
71	101	9147
129	36	19274
158	14	20584
402	17	144020
182	41	27766
688	57	1038576
191	20	32107
190	50	10624
1111	95	628835
105	58	16411
177	108	23932
164	83	7018
1099	33	1508431
181	71	19184
226	30	26222
231	46	10335
686	129	479966
16	3	21672
232	16	17653
230	76	15515
123	4	21432
688	69	366320
685	99	197528
11	70	27610
103	118	1666
112	97	48504
172	92	55674
692	20	1523168
190	100	19732
126	16	24818
231	27	23452
878	111	186034
118	90	6371
161	66	19032
7	101	302440
184	133	9622
100	18	30626
209	42	25917
737	51	1135267
857	74	84657
869	60	145252
3	111	4455
155	33	32448
190	76	6905
199	3	44880
169	92	27540
115	71	10893
212	61	19932
739	124	2103
231	39	21372
435	106	3209
176	29	41930
211	84	12097
194	96	36769
569	51	1078241
864	70	115165
181	14	17327
903	43	1020506
154	134	38802
157	63	37527
112	123	1440
104	31	24227
230	50	25541
77	68	5986
229	80	15467
103	61	16428
5	58	6278
670	92	21068
174	58	67441
730	66	4773
5	70	4028
1052	20	15894
861	123	65774
143	4	40942
864	63	103999
219	17	44111
16	23	22118
117	120	16930
103	42	6563
150	84	15987
744	94	11891
81	57	13804
13	3	40255
87	43	23350
77	44	13679
163	49	31824
159	10	47000
157	70	23125
173	81	9912
213	31	23219
688	133	260364
198	33	36566
116	41	20972
118	3	36385
121	33	23367
99	29	33158
116	17	21172
208	65	9157
207	95	12062
224	83	6043
35	124	159686
75	134	38955
942	16	81354
71	25	42877
152	104	8561
98	71	13658
209	35	23192
7	120	346339
155	14	16397
88	66	29065
154	44	12592
434	51	5736
953	38	1361055
863	49	152158
869	79	114927
688	107	181325
140	94	53406
136	48	21975
58	111	4861
116	67	35526
218	47	57260
202	29	43419
857	43	202855
93	55	4496
184	114	9621
83	4	29539
82	27	26234
5	51	6594
89	9	20752
863	56	137066
86	73	18328
169	61	21712
669	102	13909
143	42	28238
103	68	12094
197	63	25779
214	1	17973
129	99	3932
113	81	9501
118	97	21307
119	136	16607
182	15	37713
181	45	17308
109	35	19088
16	16	16847
739	105	7713
231	20	40557
88	27	27587
35	98	378995
179	67	31184
163	56	25963
207	69	11053
114	63	19204
179	74	12741
98	45	6016
3	120	6062
102	91	4988
218	71	16521
225	3	40621
168	72	7057
872	3	212919
239	112	7753
622	102	549661
109	47	42300
739	117	2246
229	49	37965
114	51	30420
185	84	16164
116	10	24034
104	38	18641
114	70	22324
118	116	8823
164	45	15275
102	98	4261
739	98	14185
191	46	10219
110	24	23910
955	125	293647
188	136	18712
74	120	24540
936	49	799754
202	48	23361
136	55	18170
72	14	14414
71	44	10982
137	25	38846
139	71	17958
209	16	23019
667	38	1416180
177	134	47170
88	20	50057
149	43	25121
86	80	16743
152	73	30020
744	67	89344
26	16	13430
226	136	18879
127	43	24747
101	45	17462
85	27	29287
143	61	29078
129	81	16682
117	63	12585
221	14	12302
168	65	8015
174	134	40086
176	74	14579
431	48	11439
77	18	21446
440	16	1216677
109	54	15949
106	118	1485
150	70	28217
227	76	11421
136	29	37212
82	79	16281
667	62	968248
116	74	7056
898	27	1143089
124	83	9517
985	108	319872
74	94	9089
857	107	39630
162	3	35958
161	33	24159
86	4	37366
144	38	36790
188	1	22388
187	31	33178
656	123	297904
160	56	25152
73	105	5347
100	68	7882
7	51	1088929
444	66	9359
729	20	18053
82	103	9038
169	42	30581
91	70	26284
1028	58	854408
126	42	21956
602	31	1342312
953	95	804204
771	19	521218
149	17	50503
152	47	24655
686	27	794520
196	66	17597
985	115	206254
118	64	25870
115	97	17741
188	20	54040
126	73	11711
123	106	2788
132	111	3969
99	79	15422
137	18	24591
242	112	1866
415	23	68228
185	41	16024
857	100	118550
737	25	1800248
142	72	5618
229	30	28358
228	46	9705
174	108	12855
85	20	58251
83	80	16034
196	10	35054
746	34	9218
194	70	18863
169	35	9348
86	16	24187
111	1	20696
863	66	144741
428	64	3019
1048	73	14510
218	97	26443
179	17	35983
185	67	55662
202	79	21373
144	45	22232
955	61	593504
184	83	6995
1017	62	20555
667	81	770946
75	41	22076
159	60	24205
157	120	3213
74	101	9087
667	69	605657
129	9	15952
110	31	23140
730	16	11297
868	109	20250
100	49	7322
129	112	6905
187	50	16383
108	58	17487
143	67	57372
124	76	12617
207	102	9677
178	14	13684
179	41	24333
861	97	94755
229	4	32242
753	73	4857
867	120	57806
74	51	19139
219	74	8418
211	65	4616
1040	56	776551
878	92	725998
102	41	27764
7	70	1068223
646	20	2394862
91	63	14526
212	54	9346
205	15	30294
73	124	5011
143	68	19323
220	63	15234
83	54	12196
82	84	11736
91	39	22280
25	105	4301
213	24	17916
93	10	33431
202	98	30225
208	72	13224
85	1	16640
160	49	25821
240	108	3615
868	90	50079
99	48	6382
212	35	25272
5	108	3128
218	134	46058
889	34	824137
94	56	8737
216	81	17608
868	102	75444
91	66	25604
190	133	11356
126	92	35209
188	27	25465
186	4	37330
48	127	81975
415	42	48747
169	16	19377
857	93	85599
171	39	17986
172	9	19949
864	56	114564
187	57	15408
861	116	65713
126	80	12979
1031	58	786358
753	80	5482
168	46	8336
167	76	14377
166	106	15185
114	120	5100
128	20	55133
184	64	22657
118	83	8721
864	44	93952
163	42	18687
739	48	25780
227	83	4442
107	81	13200
110	74	13320
686	46	511214
166	118	4073
124	136	17401
126	99	11166
129	35	18664
185	27	27549
74	33	33484
113	17	27840
686	84	398343
123	80	12260
161	83	8850
204	52	15743
160	106	32971
953	128	99558
1050	123	361048
217	51	26902
222	41	28787
939	16	17140
685	49	494552
877	69	12738
236	112	10818
397	20	419000
91	20	52305
110	81	10770
167	38	20780
218	123	6268
113	67	42054
183	68	8360
222	66	22508
184	38	23306
127	76	13266
942	66	98893
221	64	52762
185	136	23717
92	9	21126
149	54	17930
667	95	787900
111	70	22807
867	113	29822
166	49	38085
165	79	14656
868	83	68513
118	79	17593
685	73	567700
95	33	41812
211	1	21217
1010	62	11249
94	63	13516
397	134	351438
187	64	23677
168	39	11777
178	71	17563
184	57	11631
189	4	35334
146	35	22880
416	24	52815
150	1	24672
688	50	286309
113	24	26520
206	42	29496
35	41	1345260
223	30	37775
80	4	26554
168	15	19869
73	48	12074
74	64	13559
216	74	8564
71	108	7085
100	94	10411
187	76	9587
194	20	44672
878	16	1065604
204	95	18289
123	49	13845
985	101	376647
611	24	1313844
857	126	81912
222	10	42591
115	123	2250
1085	118	113861
160	63	10417
822	123	311407
79	41	23065
154	120	854
735	66	2037
107	31	31199
440	47	1250274
129	62	17221
85	46	2540
156	17	44589
106	42	18130
126	106	2529
189	54	16448
960	58	960803
118	14	19584
748	38	34280
190	24	16517
861	47	161381
228	27	27582
101	38	30490
232	73	14336
176	81	16355
158	66	26474
686	103	144163
226	56	16130
7	20	2309635
455	94	536761
106	54	14988
868	52	93903
178	52	16835
172	35	13666
171	65	7239
59	58	26590
111	134	36302
685	54	419164
215	97	25569
594	36	941178
182	67	56985
690	67	1892177
901	39	918005
143	118	371
7	44	654125
74	71	10014
211	39	22798
115	116	2030
221	71	24039
869	3	238162
867	63	95718
953	102	563545
112	47	88424
187	83	10158
106	61	17366
59	51	18251
166	68	22110
132	92	8736
934	26	812028
77	113	3325
193	9	17254
194	39	13431
143	94	32944
93	134	45682
140	18	24051
212	9	12023
434	31	11380
435	61	7119
88	103	6001
84	57	19502
25	48	9929
146	4	42369
204	71	24903
150	20	52102
416	29	60867
89	73	17841
192	123	13955
130	15	32086
119	70	19685
128	79	16804
758	20	210416
147	33	41543
193	136	9831
144	134	46454
72	4	34972
182	17	44718
689	29	1087344
96	31	28251
179	81	12248
198	35	18404
955	120	349523
15	66	8937
225	10	34187
230	83	7241
112	73	10708
171	72	5566
686	93	196856
861	125	78500
669	96	20743
664	25	3069428
206	44	13370
112	61	43889
196	76	12314
71	27	32377
212	94	37559
215	67	60967
205	55	6135
118	29	30817
197	46	10148
114	20	37601
221	73	19925
140	1	18973
222	74	17984
95	42	10456
688	52	381850
178	80	19762
87	33	34781
140	25	40588
868	9	104939
867	39	144198
105	41	25580
132	16	18212
103	70	15232
143	120	911
59	98	9361
98	9	17046
79	43	12196
106	18	23536
169	94	32351
746	93	8969
435	44	6217
188	79	15575
41	116	241526
867	20	235104
162	62	7181
170	71	17362
156	43	25705
667	128	193578
177	103	29176
893	37	894688
87	52	14594
203	134	37962
191	3	38635
420	15	134673
223	39	23972
215	30	24249
214	60	15561
59	91	14568
136	95	45468
864	96	71648
129	68	8294
187	97	21162
154	136	18106
77	70	13179
104	45	10156
102	105	2964
198	42	21495
225	17	38406
172	61	57923
147	14	23316
227	123	21133
173	31	23860
146	44	13314
82	3	45876
119	39	18537
128	48	13091
85	79	18099
111	84	16805
112	54	17799
188	67	65985
84	102	16884
154	46	8521
225	66	20820
985	15	1700173
7	129	171194
158	9	30119
172	68	27678
737	91	468221
128	98	8807
230	52	38579
688	33	925641
190	33	22560
102	124	1809
129	42	17330
140	44	14703
198	16	22662
206	25	43529
178	61	19314
222	43	23877
510	23	1509007
853	120	268714
149	69	42805
74	97	16195
182	24	25401
181	54	7167
136	81	17063
148	41	31944
149	57	33038
100	108	1185
686	112	692140
34	127	4706
97	1	18529
104	71	16226
157	20	54806
112	80	18888
215	4	35357
173	45	18344
166	18	12344
174	15	29277
165	48	12469
231	29	32619
197	65	10289
864	103	63451
155	16	25320
181	47	43784
125	3	42868
177	84	15222
137	134	34409
157	39	21947
103	94	15857
165	29	18619
894	33	1443910
85	60	36741
685	63	570230
173	38	21695
1	67	3880
113	31	25341
205	74	13700
985	39	1007847
72	35	14254
80	44	8217
79	74	14303
737	115	200780
184	123	14248
669	52	15646
420	22	136989
189	56	14730
186	63	8956
129	49	6954
187	116	20206
150	79	22241
207	71	21168
116	24	16999
864	46	73289
103	25	34462
194	72	10352
140	51	36504
526	34	897424
98	35	12614
156	69	13383
113	76	7295
229	56	27685
218	4	37779
15	29	19870
4	64	5182
71	1	19890
170	45	26137
175	35	19565
197	20	57312
147	83	11226
861	99	51112
180	1	14559
208	48	19122
146	67	61703
179	31	29254
75	74	5951
440	132	106524
238	118	1024
82	17	43684
435	94	4729
163	25	19688
102	48	6321
190	52	14277
228	79	15622
136	62	52783
57	108	195487
578	120	351202
209	18	24890
810	25	1664643
154	27	21930
109	4	24655
440	125	318298
198	9	20537
208	41	29628
193	73	14227
221	123	11493
214	27	20803
77	20	40906
130	41	25128
869	43	167312
224	47	60914
154	20	48576
172	94	78017
955	94	782244
146	94	62986
152	80	22481
189	63	9813
186	56	9409
184	116	15575
185	74	17966
437	29	13565
869	55	66759
115	47	36991
74	123	20762
955	70	1017165
140	58	59315
215	136	22261
129	114	6618
689	79	516193
157	46	13028
857	50	77202
170	38	26019
169	68	14752
158	16	29593
176	24	22021
175	54	8967
231	3	38979
96	134	32963
230	33	33136
81	33	24488
162	112	3050
539	97	489830
722	16	45610
123	66	17490
194	103	3961
197	39	17792
125	29	32237
212	67	63630
861	106	59944
169	49	55457
97	39	13045
79	100	27550
1009	73	17972
165	3	43147
137	1	18332
143	18	31163
123	108	3924
857	31	183400
175	4	39983
1003	50	15770
91	72	18182
97	51	21644
75	31	13429
170	14	14377
84	66	25302
489	134	1981057
227	116	21732
865	9	117426
75	43	10833
117	127	6734
142	24	27531
5	3	8046
433	21	1371741
878	125	292971
172	118	745
88	3	51582
404	42	29962
737	58	1060250
71	134	32274
869	62	184312
130	46	13192
688	83	285772
190	83	5900
136	31	30700
146	63	43810
156	95	16477
878	94	794406
875	48	13769
74	84	6378
126	30	19026
164	33	28909
184	97	23691
157	136	24150
80	70	19509
112	106	2074
194	98	28028
753	106	3620
688	102	228134
82	10	34789
154	67	55341
92	42	15061
3	80	18251
168	79	16315
3	94	6567
84	116	9967
174	65	13779
148	3	49046
688	90	195669
119	20	37928
115	4	23598
35	81	725010
613	23	1462017
207	52	7844
205	112	31967
115	16	11349
432	44	10569
103	44	7948
955	101	310257
104	14	6244
97	58	23798
184	66	14567
106	120	3684
440	106	501648
219	24	29399
218	54	9266
217	84	10482
435	120	3164
212	68	18229
213	38	32571
193	16	19786
184	71	20347
149	136	28954
203	25	44549
857	83	64829
224	116	37254
144	14	29547
99	62	12514
115	80	11366
219	43	20173
670	101	12610
177	27	31809
169	18	21209
219	31	24214
85	3	46455
161	9	14628
90	76	12177
5	91	4978
181	123	2715
117	39	16926
107	71	17574
955	25	1755101
228	29	38701
868	116	67528
192	56	9827
105	67	38777
686	10	1535937
150	46	12770
203	1	23569
184	47	18797
878	61	608574
591	38	1446709
158	73	21651
877	102	9889
1024	60	660744
869	93	49924
75	24	14555
129	69	14464
985	84	629340
176	38	28144
175	68	16943
168	41	23493
167	71	10872
519	135	1810552
186	6	37741
868	92	121840
724	66	6453
206	134	49823
106	94	21110
105	124	3414
218	73	14562
194	46	11509
202	55	16804
1112	95	565642
115	66	7569
523	41	2051768
117	46	7508
955	67	2613397
175	80	20293
