firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
Jeff,Morris,Jeff Morris,D,D,State Representative District #40,Position #2,,county,San Juan,3163
Jeff,Morris,Jeff Morris,D,D,State Representative District #40,Position #2,,county,Skagit,6444
Jeff,Morris,Jeff Morris,D,D,State Representative District #40,Position #2,,county,Whatcom,6177
Jeff,Morris,Jeff Morris,D,D,State Representative District #40,Position #2,,state,Washington,15784
Dale,Murphy,Dale Murphy,D,D,State Representative District #41,Position #1,,county,King,11276
Dale,Murphy,Dale Murphy,D,D,State Representative District #41,Position #1,,state,Washington,11276
Fred,Jarrett,Fred Jarrett,R,R,State Representative District #41,Position #1,,county,King,9290
Fred,Jarrett,Fred Jarrett,R,R,State Representative District #41,Position #1,,state,Washington,9290
Judy,Clibborn,Judy Clibborn,D,D,State Representative District #41,Position #2,,county,King,12329
Judy,Clibborn,Judy Clibborn,D,D,State Representative District #41,Position #2,,state,Washington,12329
Erik,Fretheim,Erik Fretheim,R,R,State Representative District #41,Position #2,,county,King,8701
Erik,Fretheim,Erik Fretheim,R,R,State Representative District #41,Position #2,,state,Washington,8701
Jesse,Salomon,Jesse Salomon,D,D,State Senator District #42,,,county,Whatcom,11571
Jesse,Salomon,Jesse Salomon,D,D,State Senator District #42,,,state,Washington,11571
Dale,E. Brandland,Dale E. Brandland,R,R,State Senator District #42,,,county,Whatcom,10495
Dale,E. Brandland,Dale E. Brandland,R,R,State Senator District #42,,,state,Washington,10495
Jasper,MacSlarrow,Jasper MacSlarrow,D,D,State Representative District #42,Position #1,,county,Whatcom,11470
Jasper,MacSlarrow,Jasper MacSlarrow,D,D,State Representative District #42,Position #1,,state,Washington,11470
Doug,Ericksen,Doug Ericksen,R,R,State Representative District #42,Position #1,,county,Whatcom,10531
Doug,Ericksen,Doug Ericksen,R,R,State Representative District #42,Position #1,,state,Washington,10531
Kelli,Linville,Kelli Linville,D,D,State Representative District #42,Position #2,,county,Whatcom,12435
Kelli,Linville,Kelli Linville,D,D,State Representative District #42,Position #2,,state,Washington,12435
Craig,Mayberry,Craig Mayberry,R,R,State Representative District #42,Position #2,,county,Whatcom,10256
Craig,Mayberry,Craig Mayberry,R,R,State Representative District #42,Position #2,,state,Washington,10256
Ed,Murray,Ed Murray,D,D,State Senator District #43,,,county,King,18883
Ed,Murray,Ed Murray,D,D,State Senator District #43,,,state,Washington,18883
Loren,Nelson,Loren Nelson,R,R,State Senator District #43,,,county,King,1876
Loren,Nelson,Loren Nelson,R,R,State Senator District #43,,,state,Washington,1876
Jamie,Pedersen,Jamie Pedersen,D,D,State Representative District #43,Position #1,,county,King,5072
Jamie,Pedersen,Jamie Pedersen,D,D,State Representative District #43,Position #1,,state,Washington,5072
Bill,Sherman,Bill Sherman,D,D,State Representative District #43,Position #1,,county,King,4080
Bill,Sherman,Bill Sherman,D,D,State Representative District #43,Position #1,,state,Washington,4080
Jim,Street,Jim Street,D,D,State Representative District #43,Position #1,,county,King,4843
Jim,Street,Jim Street,D,D,State Representative District #43,Position #1,,state,Washington,4843
Lynne,Dodson,Lynne Dodson,D,D,State Representative District #43,Position #1,,county,King,2594
Lynne,Dodson,Lynne Dodson,D,D,State Representative District #43,Position #1,,state,Washington,2594
Dick,Kelley,Dick Kelley,D,D,State Representative District #43,Position #1,,county,King,2323
Dick,Kelley,Dick Kelley,D,D,State Representative District #43,Position #1,,state,Washington,2323
Stephanie,Pure,Stephanie Pure,D,D,State Representative District #43,Position #1,,county,King,2939
Stephanie,Pure,Stephanie Pure,D,D,State Representative District #43,Position #1,,state,Washington,2939
Hugh,Foskett,Hugh Foskett,R,R,State Representative District #43,Position #1,,county,King,1729
Hugh,Foskett,Hugh Foskett,R,R,State Representative District #43,Position #1,,state,Washington,1729
Frank,Chopp,Frank Chopp,D,D,State Representative District #43,Position #2,,county,King,17510
Frank,Chopp,Frank Chopp,D,D,State Representative District #43,Position #2,,state,Washington,17510
Will (Chopper),Sohn,Will (Chopper) Sohn,R,R,State Representative District #43,Position #2,,county,King,1704
Will (Chopper),Sohn,Will (Chopper) Sohn,R,R,State Representative District #43,Position #2,,state,Washington,1704
Lillian,Kaufer,Lillian Kaufer,D,D,State Senator District #44,,,county,Snohomish,5931
Lillian,Kaufer,Lillian Kaufer,D,D,State Senator District #44,,,state,Washington,5931
Steve,Hobbs,Steve Hobbs,D,D,State Senator District #44,,,county,Snohomish,6566
Steve,Hobbs,Steve Hobbs,D,D,State Senator District #44,,,state,Washington,6566
Dave,Schmidt,Dave Schmidt,R,R,State Senator District #44,,,county,Snohomish,9676
Dave,Schmidt,Dave Schmidt,R,R,State Senator District #44,,,state,Washington,9676
Hans,Dunshee,Hans Dunshee,D,D,State Representative District #44,Position #1,,county,Snohomish,12464
Hans,Dunshee,Hans Dunshee,D,D,State Representative District #44,Position #1,,state,Washington,12464
Mike,Hope,Mike Hope,R,R,State Representative District #44,Position #1,,county,Snohomish,9797
Mike,Hope,Mike Hope,R,R,State Representative District #44,Position #1,,state,Washington,9797
John,Lovick,John Lovick,D,D,State Representative District #44,Position #2,,county,Snohomish,12303
John,Lovick,John Lovick,D,D,State Representative District #44,Position #2,,state,Washington,12303
Robert,Legg,Robert Legg,R,R,State Representative District #44,Position #2,,county,Snohomish,9622
Robert,Legg,Robert Legg,R,R,State Representative District #44,Position #2,,state,Washington,9622
Eric,Oemig,Eric Oemig,D,D,State Senator District #45,,,county,King,9899
Eric,Oemig,Eric Oemig,D,D,State Senator District #45,,,state,Washington,9899
Toby,Nixon,Toby Nixon,R,R,State Senator District #45,,,county,King,9105
Toby,Nixon,Toby Nixon,R,R,State Senator District #45,,,state,Washington,9105
Roger,E. Goodman,Roger E. Goodman,D,D,State Representative District #45,Position #1,,county,King,9519
Roger,E. Goodman,Roger E. Goodman,D,D,State Representative District #45,Position #1,,state,Washington,9519
Jeffrey,Possinger,Jeffrey Possinger,R,R,State Representative District #45,Position #1,,county,King,8727
Jeffrey,Possinger,Jeffrey Possinger,R,R,State Representative District #45,Position #1,,state,Washington,8727
Larry,Springer,Larry Springer,D,D,State Representative District #45,Position #2,,county,King,10060
Larry,Springer,Larry Springer,D,D,State Representative District #45,Position #2,,state,Washington,10060
Tim,Lee,Tim Lee,R,R,State Representative District #45,Position #2,,county,King,8596
Tim,Lee,Tim Lee,R,R,State Representative District #45,Position #2,,state,Washington,8596
Ken,G. Jacobsen,Ken G. Jacobsen,D,D,State Senator District #46,,,county,King,18317
Ken,G. Jacobsen,Ken G. Jacobsen,D,D,State Senator District #46,,,state,Washington,18317
Brian,Travis,Brian Travis,R,R,State Senator District #46,,,county,King,3532
Brian,Travis,Brian Travis,R,R,State Senator District #46,,,state,Washington,3532
Jim,McIntire,Jim McIntire,D,D,State Representative District #46,Position #1,,county,King,17834
Jim,McIntire,Jim McIntire,D,D,State Representative District #46,Position #1,,state,Washington,17834
Phyllis,G. Kenney,Phyllis G. Kenney,D,D,State Representative District #46,Position #2,,county,King,17628
Phyllis,G. Kenney,Phyllis G. Kenney,D,D,State Representative District #46,Position #2,,state,Washington,17628
Claudia,Kauffman,Claudia Kauffman,D,D,State Senator District #47,,,county,King,5684
Claudia,Kauffman,Claudia Kauffman,D,D,State Senator District #47,,,state,Washington,5684
Ed,Crawford,Ed Crawford,D,D,State Senator District #47,,,county,King,4657
Ed,Crawford,Ed Crawford,D,D,State Senator District #47,,,state,Washington,4657
Mike,Riley,Mike Riley,R,R,State Senator District #47,,,county,King,8538
Mike,Riley,Mike Riley,R,R,State Senator District #47,,,state,Washington,8538
Geoff,Simpson,Geoff Simpson,D,D,State Representative District #47,Position #1,,county,King,9425
Geoff,Simpson,Geoff Simpson,D,D,State Representative District #47,Position #1,,state,Washington,9425
Donna,Watts,Donna Watts,R,R,State Representative District #47,Position #1,,county,King,8265
Donna,Watts,Donna Watts,R,R,State Representative District #47,Position #1,,state,Washington,8265
Pat,Sullivan,Pat Sullivan,D,D,State Representative District #47,Position #2,,county,King,9450
Pat,Sullivan,Pat Sullivan,D,D,State Representative District #47,Position #2,,state,Washington,9450
Andrew,Franz,Andrew Franz,R,R,State Representative District #47,Position #2,,county,King,8339
Andrew,Franz,Andrew Franz,R,R,State Representative District #47,Position #2,,state,Washington,8339
Rodney,Tom,Rodney Tom,D,D,State Senator District #48,,,county,King,9950
Rodney,Tom,Rodney Tom,D,D,State Senator District #48,,,state,Washington,9950
Luke,Esser,Luke Esser,R,R,State Senator District #48,,,county,King,8279
Luke,Esser,Luke Esser,R,R,State Senator District #48,,,state,Washington,8279
Ross,Hunter,Ross Hunter,D,D,State Representative District #48,Position #1,,county,King,9979
Ross,Hunter,Ross Hunter,D,D,State Representative District #48,Position #1,,state,Washington,9979
Nancy,Potts,Nancy Potts,R,R,State Representative District #48,Position #1,,county,King,7436
Nancy,Potts,Nancy Potts,R,R,State Representative District #48,Position #1,,state,Washington,7436
Santiago,Ramos,Santiago Ramos,D,D,State Representative District #48,Position #2,,county,King,2094
Santiago,Ramos,Santiago Ramos,D,D,State Representative District #48,Position #2,,state,Washington,2094
Deborah,H. Eddy,Deborah H. Eddy,D,D,State Representative District #48,Position #2,,county,King,8312
Deborah,H. Eddy,Deborah H. Eddy,D,D,State Representative District #48,Position #2,,state,Washington,8312
Bret,Olson,Bret Olson,R,R,State Representative District #48,Position #2,,county,King,7740
Bret,Olson,Bret Olson,R,R,State Representative District #48,Position #2,,state,Washington,7740
Bill,Fromhold,Bill Fromhold,D,D,State Representative District #49,Position #1,,county,Clark,11195
Bill,Fromhold,Bill Fromhold,D,D,State Representative District #49,Position #1,,state,Washington,11195
Nancy,De Leo,Nancy De Leo,R,R,State Representative District #49,Position #1,,county,Clark,5521
Nancy,De Leo,Nancy De Leo,R,R,State Representative District #49,Position #1,,state,Washington,5521
Jim,Moeller,Jim Moeller,D,D,State Representative District #49,Position #2,,county,Clark,10985
Jim,Moeller,Jim Moeller,D,D,State Representative District #49,Position #2,,state,Washington,10985
Sharon,Long,Sharon Long,R,R,State Representative District #49,Position #2,,county,Clark,5420
Sharon,Long,Sharon Long,R,R,State Representative District #49,Position #2,,state,Washington,5420
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Adams,13
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Asotin,65
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Benton,128
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Chelan,56
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Clallam,124
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Clark,717
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Columbia,4
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Cowlitz,370
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Douglas,30
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Ferry,9
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Franklin,43
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Garfield,10
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Grant,71
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Grays Harbor,227
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Island,116
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Jefferson,113
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,King,1815
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Kitsap,755
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Kittitas,42
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Klickitat,54
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Lewis,107
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Lincoln,29
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Mason,299
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Okanogan,98
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Pacific,111
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Pend Oreille,30
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Pierce,1035
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,San Juan,32
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Skagit,162
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Skamania,27
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Snohomish,923
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Spokane,766
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Stevens,91
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Thurston,342
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Wahkiakum,26
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Walla Walla,49
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Whatcom,237
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Whitman,55
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,county,Yakima,208
Michael,Goodspaceguy Nelson,Michael Goodspaceguy Nelson,D,D,U. S. Senator,NA,,state,Washington,9454
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Adams,17
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Asotin,61
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Benton,133
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Chelan,70
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Clallam,133
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Clark,712
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Columbia,6
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Cowlitz,293
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Douglas,35
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Ferry,10
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Franklin,34
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Garfield,8
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Grant,81
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Grays Harbor,345
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Island,91
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Jefferson,215
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,King,2488
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Kitsap,936
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Kittitas,48
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Klickitat,33
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Lewis,93
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Lincoln,14
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Mason,454
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Okanogan,101
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Pacific,148
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Pend Oreille,40
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Pierce,1087
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,San Juan,44
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Skagit,231
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Skamania,24
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Snohomish,1338
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Spokane,749
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Stevens,95
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Thurston,512
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Wahkiakum,32
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Walla Walla,46
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Whatcom,240
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Whitman,36
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,county,Yakima,180
Mike,The Mover,Mike The Mover,D,D,U. S. Senator,NA,,state,Washington,11274
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Adams,1
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Asotin,8
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Benton,47
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Chelan,13
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Clallam,46
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Clark,287
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Columbia,0
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Cowlitz,52
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Douglas,9
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Ferry,2
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Franklin,13
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Garfield,3
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Grant,46
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Grays Harbor,51
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Island,94
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Jefferson,72
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,King,1443
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Kitsap,307
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Kittitas,16
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Klickitat,11
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Lewis,11
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Lincoln,1
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Mason,65
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Okanogan,31
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Pacific,16
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Pend Oreille,8
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Pierce,508
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,San Juan,14
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Skagit,44
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Skamania,3
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Snohomish,368
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Spokane,201
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Stevens,31
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Thurston,177
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Wahkiakum,8
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Walla Walla,16
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Whatcom,112
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Whitman,25
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,county,Yakima,54
Mohammad,H. Said,Mohammad H. Said,D,D,U. S. Senator,NA,,state,Washington,4222
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Adams,7
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Asotin,27
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Benton,116
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Chelan,56
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Clallam,251
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Clark,942
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Columbia,2
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Cowlitz,230
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Douglas,23
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Ferry,9
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Franklin,35
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Garfield,1
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Grant,42
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Grays Harbor,261
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Island,213
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Jefferson,507
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,King,16189
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Kitsap,2229
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Kittitas,36
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Klickitat,36
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Lewis,83
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Lincoln,11
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Mason,389
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Okanogan,73
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Pacific,78
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Pend Oreille,25
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Pierce,2967
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,San Juan,366
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Skagit,325
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Skamania,130
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Snohomish,3252
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Spokane,1035
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Stevens,57
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Thurston,1467
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Wahkiakum,21
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Walla Walla,48
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Whatcom,1296
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Whitman,77
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,county,Yakima,185
Hong,Tran,Hong Tran,D,D,U. S. Senator,NA,,state,Washington,33124
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Walla Walla,3268
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Whatcom,18007
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Whitman,2515
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Yakima,9039
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Adams,444
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Asotin,1751
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Benton,7029
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Chelan,3724
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Clallam,8314
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Clark,29165
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Columbia,270
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Cowlitz,8292
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Douglas,1459
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Ferry,382
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Franklin,1803
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Garfield,267
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Grant,2903
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Grays Harbor,8314
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Island,7775
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Jefferson,6634
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,King,195074
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Kitsap,28935
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Kittitas,2654
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Klickitat,1103
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Lewis,3631
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Lincoln,562
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Mason,7886
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Okanogan,2641
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Pacific,3525
Maria,Cantwell,Maria Cantwell,D,D,U. S. Senator,NA,,county,Pend Oreille,843
