county,precinct,office,district,party,candidate,total,poll,absentee,vbm
Kittias,29-ELLENSBURG 22,U.S. House,4,R,Doc Hastings,143,80,63,
Kittias,30-ELLENSBURG 23,U.S. House,4,R,Doc Hastings,148,53,95,
Kittias,31-ELLENSBURG 24,U.S. House,4,R,Doc Hastings,222,82,140,
Kittias,54-FAIRVIEW,U.S. House,4,R,Doc Hastings,156,83,73,
Kittias,32-HYAK,U.S. House,4,R,Doc Hastings,66,66,,TRUE
Kittias,59-KACHESS,U.S. House,4,R,Doc Hastings,123,123,,TRUE
Kittias,33-KITTITAS 1,U.S. House,4,R,Doc Hastings,105,68,37,
Kittias,60-KITTITAS 2,U.S. House,4,R,Doc Hastings,153,97,56,
Kittias,34-MANASTASH,U.S. House,4,R,Doc Hastings,185,78,107,
Kittias,35-MOUNTAIN,U.S. House,4,R,Doc Hastings,193,70,123,
Kittias,36-NORTH CENTRAL,U.S. House,4,R,Doc Hastings,260,126,134,
Kittias,37-NORTH ELLENSBURG,U.S. House,4,R,Doc Hastings,210,89,121,
Kittias,55-NORTH EAST FAIRVIEW,U.S. House,4,R,Doc Hastings,235,116,119,
Kittias,38-PARK,U.S. House,4,R,Doc Hastings,260,142,118,
Kittias,39-PEOH POINT,U.S. House,4,R,Doc Hastings,399,135,264,
Kittias,40-RIDGEWAY,U.S. House,4,R,Doc Hastings,352,167,185,
Kittias,41-ROSLYN 1,U.S. House,4,R,Doc Hastings,116,58,58,
Kittias,42-ROSLYN 2,U.S. House,4,R,Doc Hastings,108,52,56,
Kittias,45-ROSLYN OUTLYING,U.S. House,4,R,Doc Hastings,117,117,,TRUE
Kittias,46-SANDERS,U.S. House,4,R,Doc Hastings,118,62,56,
Kittias,47-SOUTH CLE ELUM,U.S. House,4,R,Doc Hastings,175,82,93,
Kittias,48-SOUTH ELLENSBURG,U.S. House,4,R,Doc Hastings,253,131,122,
Kittias,50-SWAUK,U.S. House,4,R,Doc Hastings,164,164,,
Kittias,51-TEANAWAY,U.S. House,4,R,Doc Hastings,214,98,116,
Kittias,52-THORP,U.S. House,4,R,Doc Hastings,268,152,116,
Kittias,56-THRALL,U.S. House,4,R,Doc Hastings,259,121,138,
Kittias,53-VANTAGE,U.S. House,4,R,Doc Hastings,33,33,,TRUE
Kittias,999-ABSENTEE,U.S. House,4,R,Doc Hastings,0,4286,0,
Kittias,,U.S. House,4,R,Doc Hastings,8918,8905,4299,
Kittias,49-CANYON,U.S. House,4,,Write-ins,0,0,0,
Kittias,1-CLE ELUM 1,U.S. House,4,,Write-ins,0,0,0,
Kittias,2-CLE ELUM 2,U.S. House,4,,Write-ins,0,0,0,
Kittias,3-CLE ELUM 3,U.S. House,4,,Write-ins,1,1,0,
Kittias,4-CLE ELUM 4,U.S. House,4,,Write-ins,7,1,6,
Kittias,57-CLIFFDELL,U.S. House,4,,Write-ins,0,,,TRUE
Kittias,58-DAMMAN,U.S. House,4,,Write-ins,0,0,0,
Kittias,5-DENMARK,U.S. House,4,,Write-ins,0,0,0,
Kittias,43-DRY CREEK,U.S. House,4,,Write-ins,2,1,1,
Kittias,6-EAST SANDERS,U.S. House,4,,Write-ins,0,0,0,
Kittias,7-EASTON,U.S. House,4,,Write-ins,2,1,1,
Kittias,8-ELLENSBURG 1,U.S. House,4,,Write-ins,1,0,1,
Kittias,9-ELLENSBURG 2,U.S. House,4,,Write-ins,0,0,0,
Kittias,10-ELLENSBURG 3,U.S. House,4,,Write-ins,0,0,0,
Kittias,11-ELLENSBURG 4,U.S. House,4,,Write-ins,0,0,0,
Kittias,12-ELLENSBURG 5,U.S. House,4,,Write-ins,1,1,0,
Kittias,13-ELLENSBURG 6,U.S. House,4,,Write-ins,0,0,0,
Kittias,14-ELLENSBURG 7,U.S. House,4,,Write-ins,0,0,0,
Kittias,15-ELLENSBURG 8,U.S. House,4,,Write-ins,1,0,1,
Kittias,16-ELLENSBURG 9,U.S. House,4,,Write-ins,0,0,0,
Kittias,17-ELLENSBURG 10,U.S. House,4,,Write-ins,0,0,0,
Kittias,18-ELLENSBURG 11,U.S. House,4,,Write-ins,0,0,0,
Kittias,19-ELLENSBURG 12,U.S. House,4,,Write-ins,0,0,0,
Kittias,20-ELLENSBURG 13,U.S. House,4,,Write-ins,1,0,1,
Kittias,21-ELLENSBURG 14,U.S. House,4,,Write-ins,0,0,0,
Kittias,22-ELLENSBURG 15,U.S. House,4,,Write-ins,0,0,0,
Kittias,23-ELLENSBURG 16,U.S. House,4,,Write-ins,1,1,0,
Kittias,24-ELLENSBURG 17,U.S. House,4,,Write-ins,3,2,1,
Kittias,25-ELLENSBURG 18,U.S. House,4,,Write-ins,1,1,0,
Kittias,26-ELLENSBURG 19,U.S. House,4,,Write-ins,3,1,2,
Kittias,27-ELLENSBURG 20,U.S. House,4,,Write-ins,0,0,0,
Kittias,28-ELLENSBURG 21,U.S. House,4,,Write-ins,1,1,0,
Kittias,29-ELLENSBURG 22,U.S. House,4,,Write-ins,0,0,0,
Kittias,30-ELLENSBURG 23,U.S. House,4,,Write-ins,1,0,1,
Kittias,31-ELLENSBURG 24,U.S. House,4,,Write-ins,2,0,2,
Kittias,54-FAIRVIEW,U.S. House,4,,Write-ins,1,0,1,
Kittias,32-HYAK,U.S. House,4,,Write-ins,0,0,,TRUE
Kittias,59-KACHESS,U.S. House,4,,Write-ins,0,0,,TRUE
Kittias,33-KITTITAS 1,U.S. House,4,,Write-ins,0,0,0,
Kittias,60-KITTITAS 2,U.S. House,4,,Write-ins,2,2,0,
Kittias,34-MANASTASH,U.S. House,4,,Write-ins,1,1,0,
Kittias,35-MOUNTAIN,U.S. House,4,,Write-ins,1,1,0,
Kittias,36-NORTH CENTRAL,U.S. House,4,,Write-ins,1,1,0,
Kittias,37-NORTH ELLENSBURG,U.S. House,4,,Write-ins,2,0,2,
Kittias,55-NORTH EAST FAIRVIEW,U.S. House,4,,Write-ins,0,0,0,
Kittias,38-PARK,U.S. House,4,,Write-ins,1,0,1,
Kittias,39-PEOH POINT,U.S. House,4,,Write-ins,0,0,0,
Kittias,40-RIDGEWAY,U.S. House,4,,Write-ins,0,0,0,
Kittias,41-ROSLYN 1,U.S. House,4,,Write-ins,0,0,0,
Kittias,42-ROSLYN 2,U.S. House,4,,Write-ins,2,1,1,
Kittias,45-ROSLYN OUTLYING,U.S. House,4,,Write-ins,0,0,,TRUE
Kittias,46-SANDERS,U.S. House,4,,Write-ins,0,0,0,
Kittias,47-SOUTH CLE ELUM,U.S. House,4,,Write-ins,0,0,0,
Kittias,48-SOUTH ELLENSBURG,U.S. House,4,,Write-ins,0,0,0,
Kittias,50-SWAUK,U.S. House,4,,Write-ins,0,0,,
Kittias,51-TEANAWAY,U.S. House,4,,Write-ins,1,0,1,
Kittias,52-THORP,U.S. House,4,,Write-ins,1,0,1,
Kittias,56-THRALL,U.S. House,4,,Write-ins,0,0,0,
Kittias,53-VANTAGE,U.S. House,4,,Write-ins,0,0,,TRUE
Kittias,999-ABSENTEE,U.S. House,4,,Write-ins,0,18,0,
Kittias,,U.S. House,4,,Write-ins,41,35,24,
Kittias,49-CANYON,Governor,,D,Christine Gregoire,40,21,19,
Kittias,1-CLE ELUM 1,Governor,,D,Christine Gregoire,86,34,52,
Kittias,2-CLE ELUM 2,Governor,,D,Christine Gregoire,71,36,35,
Kittias,3-CLE ELUM 3,Governor,,D,Christine Gregoire,53,26,27,
Kittias,4-CLE ELUM 4,Governor,,D,Christine Gregoire,114,59,55,
Kittias,57-CLIFFDELL,Governor,,D,Christine Gregoire,0,,,TRUE
Kittias,58-DAMMAN,Governor,,D,Christine Gregoire,123,61,62,
Kittias,5-DENMARK,Governor,,D,Christine Gregoire,102,45,57,
Kittias,43-DRY CREEK,Governor,,D,Christine Gregoire,141,61,80,
Kittias,6-EAST SANDERS,Governor,,D,Christine Gregoire,99,55,44,
Kittias,7-EASTON,Governor,,D,Christine Gregoire,146,65,81,
Kittias,8-ELLENSBURG 1,Governor,,D,Christine Gregoire,75,35,40,
Kittias,9-ELLENSBURG 2,Governor,,D,Christine Gregoire,89,50,39,
Kittias,10-ELLENSBURG 3,Governor,,D,Christine Gregoire,39,20,19,
Kittias,11-ELLENSBURG 4,Governor,,D,Christine Gregoire,67,41,26,
Kittias,12-ELLENSBURG 5,Governor,,D,Christine Gregoire,84,47,37,
Kittias,13-ELLENSBURG 6,Governor,,D,Christine Gregoire,64,34,30,
Kittias,14-ELLENSBURG 7,Governor,,D,Christine Gregoire,69,38,31,
Kittias,15-ELLENSBURG 8,Governor,,D,Christine Gregoire,75,42,33,
Kittias,16-ELLENSBURG 9,Governor,,D,Christine Gregoire,83,38,45,
Kittias,17-ELLENSBURG 10,Governor,,D,Christine Gregoire,114,61,53,
Kittias,18-ELLENSBURG 11,Governor,,D,Christine Gregoire,107,59,48,
Kittias,19-ELLENSBURG 12,Governor,,D,Christine Gregoire,107,64,43,
Kittias,20-ELLENSBURG 13,Governor,,D,Christine Gregoire,77,46,31,
Kittias,21-ELLENSBURG 14,Governor,,D,Christine Gregoire,77,44,33,
Kittias,22-ELLENSBURG 15,Governor,,D,Christine Gregoire,120,72,48,
Kittias,23-ELLENSBURG 16,Governor,,D,Christine Gregoire,114,63,51,
Kittias,24-ELLENSBURG 17,Governor,,D,Christine Gregoire,171,106,65,
Kittias,25-ELLENSBURG 18,Governor,,D,Christine Gregoire,73,44,29,
Kittias,26-ELLENSBURG 19,Governor,,D,Christine Gregoire,379,196,183,
Kittias,27-ELLENSBURG 20,Governor,,D,Christine Gregoire,83,45,38,
Kittias,28-ELLENSBURG 21,Governor,,D,Christine Gregoire,104,43,61,
Kittias,29-ELLENSBURG 22,Governor,,D,Christine Gregoire,94,48,46,
Kittias,30-ELLENSBURG 23,Governor,,D,Christine Gregoire,135,43,92,
Kittias,31-ELLENSBURG 24,Governor,,D,Christine Gregoire,140,59,81,
Kittias,54-FAIRVIEW,Governor,,D,Christine Gregoire,76,36,40,
Kittias,32-HYAK,Governor,,D,Christine Gregoire,61,61,,TRUE
Kittias,59-KACHESS,Governor,,D,Christine Gregoire,82,82,,TRUE
Kittias,33-KITTITAS 1,Governor,,D,Christine Gregoire,62,34,28,
Kittias,60-KITTITAS 2,Governor,,D,Christine Gregoire,84,48,36,
Kittias,34-MANASTASH,Governor,,D,Christine Gregoire,136,67,69,
Kittias,35-MOUNTAIN,Governor,,D,Christine Gregoire,156,51,105,
Kittias,36-NORTH CENTRAL,Governor,,D,Christine Gregoire,115,51,64,
Kittias,37-NORTH ELLENSBURG,Governor,,D,Christine Gregoire,121,52,69,
Kittias,55-NORTH EAST FAIRVIEW,Governor,,D,Christine Gregoire,93,53,40,
Kittias,38-PARK,Governor,,D,Christine Gregoire,83,35,48,
Kittias,39-PEOH POINT,Governor,,D,Christine Gregoire,222,75,147,
Kittias,40-RIDGEWAY,Governor,,D,Christine Gregoire,164,74,90,
Kittias,41-ROSLYN 1,Governor,,D,Christine Gregoire,163,91,72,
Kittias,42-ROSLYN 2,Governor,,D,Christine Gregoire,145,75,70,
Kittias,45-ROSLYN OUTLYING,Governor,,D,Christine Gregoire,75,75,,TRUE
Kittias,46-SANDERS,Governor,,D,Christine Gregoire,61,30,31,
Kittias,47-SOUTH CLE ELUM,Governor,,D,Christine Gregoire,106,43,63,
Kittias,48-SOUTH ELLENSBURG,Governor,,D,Christine Gregoire,187,100,87,
Kittias,50-SWAUK,Governor,,D,Christine Gregoire,61,61,,
Kittias,51-TEANAWAY,Governor,,D,Christine Gregoire,116,53,63,
Kittias,52-THORP,Governor,,D,Christine Gregoire,129,55,74,
Kittias,56-THRALL,Governor,,D,Christine Gregoire,101,45,56,
Kittias,53-VANTAGE,Governor,,D,Christine Gregoire,13,13,,TRUE
Kittias,999-ABSENTEE,Governor,,D,Christine Gregoire,0,2945,0,
Kittias,,Governor,,D,Christine Gregoire,6127,6106,2966,
Kittias,49-CANYON,Governor,,R,Dino Rossi,84,40,44,
Kittias,1-CLE ELUM 1,Governor,,R,Dino Rossi,154,77,77,
Kittias,2-CLE ELUM 2,Governor,,R,Dino Rossi,99,56,43,
Kittias,3-CLE ELUM 3,Governor,,R,Dino Rossi,53,26,27,
Kittias,4-CLE ELUM 4,Governor,,R,Dino Rossi,183,105,78,
Kittias,57-CLIFFDELL,Governor,,R,Dino Rossi,0,,,TRUE
Kittias,58-DAMMAN,Governor,,R,Dino Rossi,259,156,103,
Kittias,5-DENMARK,Governor,,R,Dino Rossi,363,182,181,
Kittias,43-DRY CREEK,Governor,,R,Dino Rossi,302,141,161,
Kittias,6-EAST SANDERS,Governor,,R,Dino Rossi,280,117,163,
Kittias,7-EASTON,Governor,,R,Dino Rossi,250,98,152,
Kittias,8-ELLENSBURG 1,Governor,,R,Dino Rossi,61,32,29,
Kittias,9-ELLENSBURG 2,Governor,,R,Dino Rossi,59,24,35,
Kittias,10-ELLENSBURG 3,Governor,,R,Dino Rossi,30,21,9,
Kittias,11-ELLENSBURG 4,Governor,,R,Dino Rossi,51,28,23,
Kittias,12-ELLENSBURG 5,Governor,,R,Dino Rossi,86,44,42,
Kittias,13-ELLENSBURG 6,Governor,,R,Dino Rossi,54,33,21,
Kittias,14-ELLENSBURG 7,Governor,,R,Dino Rossi,52,27,25,
Kittias,15-ELLENSBURG 8,Governor,,R,Dino Rossi,61,39,22,
Kittias,16-ELLENSBURG 9,Governor,,R,Dino Rossi,56,40,16,
Kittias,17-ELLENSBURG 10,Governor,,R,Dino Rossi,86,47,39,
Kittias,18-ELLENSBURG 11,Governor,,R,Dino Rossi,117,64,53,
Kittias,19-ELLENSBURG 12,Governor,,R,Dino Rossi,76,28,48,
Kittias,20-ELLENSBURG 13,Governor,,R,Dino Rossi,82,52,30,
Kittias,21-ELLENSBURG 14,Governor,,R,Dino Rossi,83,38,45,
Kittias,22-ELLENSBURG 15,Governor,,R,Dino Rossi,173,111,62,
Kittias,23-ELLENSBURG 16,Governor,,R,Dino Rossi,126,82,44,
Kittias,24-ELLENSBURG 17,Governor,,R,Dino Rossi,233,124,109,
Kittias,25-ELLENSBURG 18,Governor,,R,Dino Rossi,71,40,31,
Kittias,26-ELLENSBURG 19,Governor,,R,Dino Rossi,433,234,199,
Kittias,27-ELLENSBURG 20,Governor,,R,Dino Rossi,61,38,23,
Kittias,28-ELLENSBURG 21,Governor,,R,Dino Rossi,106,61,45,
Kittias,29-ELLENSBURG 22,Governor,,R,Dino Rossi,162,97,65,
Kittias,30-ELLENSBURG 23,Governor,,R,Dino Rossi,168,64,104,
Kittias,31-ELLENSBURG 24,Governor,,R,Dino Rossi,267,115,152,
Kittias,54-FAIRVIEW,Governor,,R,Dino Rossi,172,94,78,
Kittias,32-HYAK,Governor,,R,Dino Rossi,77,77,,TRUE
Kittias,59-KACHESS,Governor,,R,Dino Rossi,116,116,,TRUE
Kittias,33-KITTITAS 1,Governor,,R,Dino Rossi,125,84,41,
Kittias,60-KITTITAS 2,Governor,,R,Dino Rossi,176,115,61,
Kittias,34-MANASTASH,Governor,,R,Dino Rossi,204,96,108,
Kittias,35-MOUNTAIN,Governor,,R,Dino Rossi,191,70,121,
Kittias,36-NORTH CENTRAL,Governor,,R,Dino Rossi,289,145,144,
Kittias,37-NORTH ELLENSBURG,Governor,,R,Dino Rossi,223,102,121,
Kittias,55-NORTH EAST FAIRVIEW,Governor,,R,Dino Rossi,276,142,134,
Kittias,38-PARK,Governor,,R,Dino Rossi,289,162,127,
Kittias,39-PEOH POINT,Governor,,R,Dino Rossi,380,134,246,
Kittias,40-RIDGEWAY,Governor,,R,Dino Rossi,380,183,197,
Kittias,41-ROSLYN 1,Governor,,R,Dino Rossi,107,58,49,
Kittias,42-ROSLYN 2,Governor,,R,Dino Rossi,103,50,53,
Kittias,45-ROSLYN OUTLYING,Governor,,R,Dino Rossi,121,121,,TRUE
Kittias,46-SANDERS,Governor,,R,Dino Rossi,140,76,64,
Kittias,47-SOUTH CLE ELUM,Governor,,R,Dino Rossi,155,74,81,
Kittias,48-SOUTH ELLENSBURG,Governor,,R,Dino Rossi,288,161,127,
Kittias,50-SWAUK,Governor,,R,Dino Rossi,161,161,,
Kittias,51-TEANAWAY,Governor,,R,Dino Rossi,208,91,117,
Kittias,52-THORP,Governor,,R,Dino Rossi,286,168,118,
Kittias,56-THRALL,Governor,,R,Dino Rossi,284,141,143,
Kittias,53-VANTAGE,Governor,,R,Dino Rossi,32,32,,TRUE
Kittias,999-ABSENTEE,Governor,,R,Dino Rossi,0,4407,0,
Kittias,,Governor,,R,Dino Rossi,9564,9541,4430,
Kittias,49-CANYON,Governor,,L,Ruth Bennett,0,0,0,
Kittias,1-CLE ELUM 1,Governor,,L,Ruth Bennett,3,2,1,
Kittias,2-CLE ELUM 2,Governor,,L,Ruth Bennett,2,2,0,
Kittias,3-CLE ELUM 3,Governor,,L,Ruth Bennett,3,2,1,
Kittias,4-CLE ELUM 4,Governor,,L,Ruth Bennett,6,0,6,
Kittias,57-CLIFFDELL,Governor,,L,Ruth Bennett,0,,,TRUE
Kittias,58-DAMMAN,Governor,,L,Ruth Bennett,5,2,3,
Kittias,5-DENMARK,Governor,,L,Ruth Bennett,3,1,2,
Kittias,43-DRY CREEK,Governor,,L,Ruth Bennett,6,2,4,
Kittias,6-EAST SANDERS,Governor,,L,Ruth Bennett,3,2,1,
Kittias,7-EASTON,Governor,,L,Ruth Bennett,3,1,2,
Kittias,8-ELLENSBURG 1,Governor,,L,Ruth Bennett,5,4,1,
Kittias,9-ELLENSBURG 2,Governor,,L,Ruth Bennett,2,0,2,
Kittias,10-ELLENSBURG 3,Governor,,L,Ruth Bennett,4,2,2,
Kittias,11-ELLENSBURG 4,Governor,,L,Ruth Bennett,1,0,1,
Kittias,12-ELLENSBURG 5,Governor,,L,Ruth Bennett,3,3,0,
Kittias,13-ELLENSBURG 6,Governor,,L,Ruth Bennett,5,3,2,
Kittias,14-ELLENSBURG 7,Governor,,L,Ruth Bennett,3,2,1,
Kittias,15-ELLENSBURG 8,Governor,,L,Ruth Bennett,7,4,3,
Kittias,16-ELLENSBURG 9,Governor,,L,Ruth Bennett,1,1,0,
Kittias,17-ELLENSBURG 10,Governor,,L,Ruth Bennett,5,2,3,
Kittias,18-ELLENSBURG 11,Governor,,L,Ruth Bennett,3,2,1,
Kittias,19-ELLENSBURG 12,Governor,,L,Ruth Bennett,0,0,0,
Kittias,20-ELLENSBURG 13,Governor,,L,Ruth Bennett,4,3,1,
Kittias,21-ELLENSBURG 14,Governor,,L,Ruth Bennett,1,1,0,
Kittias,22-ELLENSBURG 15,Governor,,L,Ruth Bennett,5,2,3,
Kittias,23-ELLENSBURG 16,Governor,,L,Ruth Bennett,9,5,4,
Kittias,24-ELLENSBURG 17,Governor,,L,Ruth Bennett,12,7,5,
Kittias,25-ELLENSBURG 18,Governor,,L,Ruth Bennett,5,2,3,
Kittias,26-ELLENSBURG 19,Governor,,L,Ruth Bennett,19,13,6,
Kittias,27-ELLENSBURG 20,Governor,,L,Ruth Bennett,7,3,4,
Kittias,28-ELLENSBURG 21,Governor,,L,Ruth Bennett,3,2,1,
Kittias,29-ELLENSBURG 22,Governor,,L,Ruth Bennett,8,5,3,
Kittias,30-ELLENSBURG 23,Governor,,L,Ruth Bennett,8,3,5,
Kittias,31-ELLENSBURG 24,Governor,,L,Ruth Bennett,4,0,4,
Kittias,54-FAIRVIEW,Governor,,L,Ruth Bennett,5,2,3,
Kittias,32-HYAK,Governor,,L,Ruth Bennett,8,8,,TRUE
Kittias,59-KACHESS,Governor,,L,Ruth Bennett,3,3,,TRUE
Kittias,33-KITTITAS 1,Governor,,L,Ruth Bennett,3,2,1,
Kittias,60-KITTITAS 2,Governor,,L,Ruth Bennett,6,3,3,
Kittias,34-MANASTASH,Governor,,L,Ruth Bennett,9,3,6,
Kittias,35-MOUNTAIN,Governor,,L,Ruth Bennett,7,5,2,
Kittias,36-NORTH CENTRAL,Governor,,L,Ruth Bennett,1,0,1,
Kittias,37-NORTH ELLENSBURG,Governor,,L,Ruth Bennett,4,2,2,
Kittias,55-NORTH EAST FAIRVIEW,Governor,,L,Ruth Bennett,2,1,1,
Kittias,38-PARK,Governor,,L,Ruth Bennett,5,4,1,
Kittias,39-PEOH POINT,Governor,,L,Ruth Bennett,9,3,6,
Kittias,40-RIDGEWAY,Governor,,L,Ruth Bennett,3,2,1,
Kittias,41-ROSLYN 1,Governor,,L,Ruth Bennett,6,2,4,
Kittias,42-ROSLYN 2,Governor,,L,Ruth Bennett,7,6,1,
Kittias,45-ROSLYN OUTLYING,Governor,,L,Ruth Bennett,3,3,,TRUE
Kittias,46-SANDERS,Governor,,L,Ruth Bennett,2,1,1,
Kittias,47-SOUTH CLE ELUM,Governor,,L,Ruth Bennett,5,2,3,
Kittias,48-SOUTH ELLENSBURG,Governor,,L,Ruth Bennett,2,2,0,
Kittias,50-SWAUK,Governor,,L,Ruth Bennett,3,3,,
Kittias,51-TEANAWAY,Governor,,L,Ruth Bennett,7,3,4,
Kittias,52-THORP,Governor,,L,Ruth Bennett,12,6,6,
Kittias,56-THRALL,Governor,,L,Ruth Bennett,3,2,1,
Kittias,53-VANTAGE,Governor,,L,Ruth Bennett,1,1,,TRUE
Kittias,999-ABSENTEE,Governor,,L,Ruth Bennett,0,123,0,
Kittias,,Governor,,L,Ruth Bennett,274,275,122,
Kittias,49-CANYON,Governor,,,Write-ins,0,0,0,
Kittias,1-CLE ELUM 1,Governor,,,Write-ins,0,0,0,
Kittias,2-CLE ELUM 2,Governor,,,Write-ins,0,0,0,
Kittias,3-CLE ELUM 3,Governor,,,Write-ins,0,0,0,
Kittias,4-CLE ELUM 4,Governor,,,Write-ins,0,0,0,
Kittias,57-CLIFFDELL,Governor,,,Write-ins,0,,,TRUE
Kittias,58-DAMMAN,Governor,,,Write-ins,1,1,0,
Kittias,5-DENMARK,Governor,,,Write-ins,0,0,0,
Kittias,43-DRY CREEK,Governor,,,Write-ins,0,0,0,
Kittias,6-EAST SANDERS,Governor,,,Write-ins,0,0,0,
Kittias,7-EASTON,Governor,,,Write-ins,1,1,0,
Kittias,8-ELLENSBURG 1,Governor,,,Write-ins,0,0,0,
Kittias,9-ELLENSBURG 2,Governor,,,Write-ins,0,0,0,
Kittias,10-ELLENSBURG 3,Governor,,,Write-ins,0,0,0,
Kittias,11-ELLENSBURG 4,Governor,,,Write-ins,0,0,0,
Kittias,12-ELLENSBURG 5,Governor,,,Write-ins,1,1,0,
Kittias,13-ELLENSBURG 6,Governor,,,Write-ins,0,0,0,
Kittias,14-ELLENSBURG 7,Governor,,,Write-ins,0,0,0,
Kittias,15-ELLENSBURG 8,Governor,,,Write-ins,1,0,1,
Kittias,16-ELLENSBURG 9,Governor,,,Write-ins,0,0,0,
Kittias,17-ELLENSBURG 10,Governor,,,Write-ins,0,0,0,
Kittias,18-ELLENSBURG 11,Governor,,,Write-ins,0,0,0,
Kittias,19-ELLENSBURG 12,Governor,,,Write-ins,0,0,0,
Kittias,20-ELLENSBURG 13,Governor,,,Write-ins,0,0,0,
Kittias,21-ELLENSBURG 14,Governor,,,Write-ins,0,0,0,
Kittias,22-ELLENSBURG 15,Governor,,,Write-ins,1,1,0,
Kittias,23-ELLENSBURG 16,Governor,,,Write-ins,0,0,0,
Kittias,24-ELLENSBURG 17,Governor,,,Write-ins,3,1,2,
Kittias,25-ELLENSBURG 18,Governor,,,Write-ins,2,2,0,
Kittias,26-ELLENSBURG 19,Governor,,,Write-ins,2,2,0,
Kittias,27-ELLENSBURG 20,Governor,,,Write-ins,0,0,0,
Kittias,28-ELLENSBURG 21,Governor,,,Write-ins,1,1,0,
Kittias,29-ELLENSBURG 22,Governor,,,Write-ins,1,1,0,
Kittias,30-ELLENSBURG 23,Governor,,,Write-ins,1,1,0,
Kittias,31-ELLENSBURG 24,Governor,,,Write-ins,1,0,1,
Kittias,54-FAIRVIEW,Governor,,,Write-ins,0,0,0,
Kittias,32-HYAK,Governor,,,Write-ins,0,0,,TRUE
Kittias,59-KACHESS,Governor,,,Write-ins,0,0,,TRUE
Kittias,33-KITTITAS 1,Governor,,,Write-ins,0,0,0,
Kittias,60-KITTITAS 2,Governor,,,Write-ins,0,0,0,
Kittias,34-MANASTASH,Governor,,,Write-ins,0,0,0,
Kittias,35-MOUNTAIN,Governor,,,Write-ins,0,0,0,
Kittias,36-NORTH CENTRAL,Governor,,,Write-ins,0,0,0,
Kittias,37-NORTH ELLENSBURG,Governor,,,Write-ins,1,0,1,
Kittias,55-NORTH EAST FAIRVIEW,Governor,,,Write-ins,0,0,0,
Kittias,38-PARK,Governor,,,Write-ins,0,0,0,
Kittias,39-PEOH POINT,Governor,,,Write-ins,0,0,0,
Kittias,40-RIDGEWAY,Governor,,,Write-ins,2,2,0,
Kittias,41-ROSLYN 1,Governor,,,Write-ins,0,0,0,
Kittias,42-ROSLYN 2,Governor,,,Write-ins,0,0,0,
Kittias,45-ROSLYN OUTLYING,Governor,,,Write-ins,0,0,,TRUE
Kittias,46-SANDERS,Governor,,,Write-ins,0,0,0,
Kittias,47-SOUTH CLE ELUM,Governor,,,Write-ins,0,0,0,
Kittias,48-SOUTH ELLENSBURG,Governor,,,Write-ins,0,0,0,
Kittias,50-SWAUK,Governor,,,Write-ins,1,1,,
Kittias,51-TEANAWAY,Governor,,,Write-ins,0,0,0,
Kittias,52-THORP,Governor,,,Write-ins,2,1,1,
Kittias,56-THRALL,Governor,,,Write-ins,0,0,0,
Kittias,53-VANTAGE,Governor,,,Write-ins,0,0,,TRUE
Kittias,999-ABSENTEE,Governor,,,Write-ins,0,6,0,
Kittias,,,,,,22,22,6,
Kittias,49-CANYON,State House,13--1,D,Dale Hubbard,45,24,21,
Kittias,1-CLE ELUM 1,State House,13--1,D,Dale Hubbard,61,26,35,
Kittias,2-CLE ELUM 2,State House,13--1,D,Dale Hubbard,66,34,32,
Kittias,3-CLE ELUM 3,State House,13--1,D,Dale Hubbard,42,26,16,
Kittias,4-CLE ELUM 4,State House,13--1,D,Dale Hubbard,111,56,55,
Kittias,57-CLIFFDELL,State House,13--1,D,Dale Hubbard,0,,,TRUE
Kittias,58-DAMMAN,State House,13--1,D,Dale Hubbard,122,68,54,
Kittias,5-DENMARK,State House,13--1,D,Dale Hubbard,131,70,61,
Kittias,43-DRY CREEK,State House,13--1,D,Dale Hubbard,162,73,89,
Kittias,6-EAST SANDERS,State House,13--1,D,Dale Hubbard,124,65,59,
Kittias,7-EASTON,State House,13--1,D,Dale Hubbard,144,60,84,
Kittias,8-ELLENSBURG 1,State House,13--1,D,Dale Hubbard,81,40,41,
Kittias,9-ELLENSBURG 2,State House,13--1,D,Dale Hubbard,94,50,44,
Kittias,10-ELLENSBURG 3,State House,13--1,D,Dale Hubbard,44,25,19,
Kittias,11-ELLENSBURG 4,State House,13--1,D,Dale Hubbard,69,42,27,
Kittias,12-ELLENSBURG 5,State House,13--1,D,Dale Hubbard,92,49,43,
Kittias,13-ELLENSBURG 6,State House,13--1,D,Dale Hubbard,62,35,27,
Kittias,14-ELLENSBURG 7,State House,13--1,D,Dale Hubbard,69,40,29,
Kittias,15-ELLENSBURG 8,State House,13--1,D,Dale Hubbard,89,52,37,
Kittias,16-ELLENSBURG 9,State House,13--1,D,Dale Hubbard,74,36,38,
Kittias,17-ELLENSBURG 10,State House,13--1,D,Dale Hubbard,106,56,50,
Kittias,18-ELLENSBURG 11,State House,13--1,D,Dale Hubbard,105,62,43,
Kittias,19-ELLENSBURG 12,State House,13--1,D,Dale Hubbard,102,64,38,
Kittias,20-ELLENSBURG 13,State House,13--1,D,Dale Hubbard,82,55,27,
Kittias,21-ELLENSBURG 14,State House,13--1,D,Dale Hubbard,76,47,29,
