firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
Mary,Lou Dickerson,Mary Lou Dickerson,D,D,State Representative District #36,Position #2,,state,Washington,59188
Don,Zeek,Don Zeek,L,L,State Representative District #36,Position #2,,county,King,6797
Don,Zeek,Don Zeek,L,L,State Representative District #36,Position #2,,state,Washington,6797
Sharon,Tomiko Santos,Sharon Tomiko Santos,D,D,State Representative District #37,Position #1,,county,King,40192
Sharon,Tomiko Santos,Sharon Tomiko Santos,D,D,State Representative District #37,Position #1,,state,Washington,40192
Kwame,Wyking Garrett,Kwame Wyking Garrett,R,R,State Representative District #37,Position #1,,county,King,5508
Kwame,Wyking Garrett,Kwame Wyking Garrett,R,R,State Representative District #37,Position #1,,state,Washington,5508
Eric,Pettigrew,Eric Pettigrew,D,D,State Representative District #37,Position #2,,county,King,38755
Eric,Pettigrew,Eric Pettigrew,D,D,State Representative District #37,Position #2,,state,Washington,38755
Aaron,Alberg,Aaron Alberg,R,R,State Representative District #37,Position #2,,county,King,6558
Aaron,Alberg,Aaron Alberg,R,R,State Representative District #37,Position #2,,state,Washington,6558
Jean,Berkey,Jean Berkey,D,D,State Senator District #38,,,county,Snohomish,28202
Jean,Berkey,Jean Berkey,D,D,State Senator District #38,,,state,Washington,28202
Tim,Hanley,Tim Hanley,R,R,State Senator District #38,,,county,Snohomish,14962
Tim,Hanley,Tim Hanley,R,R,State Senator District #38,,,state,Washington,14962
John,McCoy,John McCoy,D,D,State Representative District #38,Position #1,,county,Snohomish,23663
John,McCoy,John McCoy,D,D,State Representative District #38,Position #1,,state,Washington,23663
Kim,Halvorson,Kim Halvorson,R,R,State Representative District #38,Position #1,,county,Snohomish,20247
Kim,Halvorson,Kim Halvorson,R,R,State Representative District #38,Position #1,,state,Washington,20247
Mike,Sells,Mike Sells,D,D,State Representative District #38,Position #2,,county,Snohomish,25142
Mike,Sells,Mike Sells,D,D,State Representative District #38,Position #2,,state,Washington,25142
Erv,Hoglund,Erv Hoglund,R,R,State Representative District #38,Position #2,,county,Snohomish,18464
Erv,Hoglund,Erv Hoglund,R,R,State Representative District #38,Position #2,,state,Washington,18464
Susanne,Olson,Susanne Olson,D,D,State Senator District #39,,,county,King,193
Susanne,Olson,Susanne Olson,D,D,State Senator District #39,,,county,Skagit,5185
Susanne,Olson,Susanne Olson,D,D,State Senator District #39,,,county,Snohomish,19752
Susanne,Olson,Susanne Olson,D,D,State Senator District #39,,,county,Whatcom,16
Susanne,Olson,Susanne Olson,D,D,State Senator District #39,,,state,Washington,25146
Val,Stevens,Val Stevens,R,R,State Senator District #39,,,county,King,113
Val,Stevens,Val Stevens,R,R,State Senator District #39,,,county,Skagit,5456
Val,Stevens,Val Stevens,R,R,State Senator District #39,,,county,Snohomish,24159
Val,Stevens,Val Stevens,R,R,State Senator District #39,,,county,Whatcom,13
Val,Stevens,Val Stevens,R,R,State Senator District #39,,,state,Washington,29741
Joel,Selling,Joel Selling,D,D,State Representative District #39,Position #1,,county,King,174
Joel,Selling,Joel Selling,D,D,State Representative District #39,Position #1,,county,Skagit,4790
Joel,Selling,Joel Selling,D,D,State Representative District #39,Position #1,,county,Snohomish,18691
Joel,Selling,Joel Selling,D,D,State Representative District #39,Position #1,,county,Whatcom,16
Joel,Selling,Joel Selling,D,D,State Representative District #39,Position #1,,state,Washington,23671
Dan,Kristiansen,Dan Kristiansen,R,R,State Representative District #39,Position #1,,county,King,123
Dan,Kristiansen,Dan Kristiansen,R,R,State Representative District #39,Position #1,,county,Skagit,5887
Dan,Kristiansen,Dan Kristiansen,R,R,State Representative District #39,Position #1,,county,Snohomish,24419
Dan,Kristiansen,Dan Kristiansen,R,R,State Representative District #39,Position #1,,county,Whatcom,14
Dan,Kristiansen,Dan Kristiansen,R,R,State Representative District #39,Position #1,,state,Washington,30443
Pedro,Gonzales,Pedro Gonzales,D,D,State Representative District #39,Position #2,,county,King,165
Pedro,Gonzales,Pedro Gonzales,D,D,State Representative District #39,Position #2,,county,Skagit,4563
Pedro,Gonzales,Pedro Gonzales,D,D,State Representative District #39,Position #2,,county,Snohomish,17214
Pedro,Gonzales,Pedro Gonzales,D,D,State Representative District #39,Position #2,,county,Whatcom,18
Pedro,Gonzales,Pedro Gonzales,D,D,State Representative District #39,Position #2,,state,Washington,21960
Kirk,Pearson,Kirk Pearson,R,R,State Representative District #39,Position #2,,county,King,129
Kirk,Pearson,Kirk Pearson,R,R,State Representative District #39,Position #2,,county,Skagit,6161
Kirk,Pearson,Kirk Pearson,R,R,State Representative District #39,Position #2,,county,Snohomish,26042
Kirk,Pearson,Kirk Pearson,R,R,State Representative District #39,Position #2,,county,Whatcom,12
Kirk,Pearson,Kirk Pearson,R,R,State Representative District #39,Position #2,,state,Washington,32344
Harriet,A. Spanel,Harriet A. Spanel,D,D,State Senator District #40,,,county,San Juan,6386
Harriet,A. Spanel,Harriet A. Spanel,D,D,State Senator District #40,,,county,Skagit,15430
Harriet,A. Spanel,Harriet A. Spanel,D,D,State Senator District #40,,,county,Whatcom,15757
Harriet,A. Spanel,Harriet A. Spanel,D,D,State Senator District #40,,,state,Washington,37573
Gerald,Baron,Gerald Baron,R,R,State Senator District #40,,,county,San Juan,3002
Gerald,Baron,Gerald Baron,R,R,State Senator District #40,,,county,Skagit,11836
Gerald,Baron,Gerald Baron,R,R,State Senator District #40,,,county,Whatcom,8676
Gerald,Baron,Gerald Baron,R,R,State Senator District #40,,,state,Washington,23514
Dave,Quall,Dave Quall,D,D,State Representative District #40,Position #1,,county,San Juan,7044
Dave,Quall,Dave Quall,D,D,State Representative District #40,Position #1,,county,Skagit,20832
Dave,Quall,Dave Quall,D,D,State Representative District #40,Position #1,,county,Whatcom,16754
Dave,Quall,Dave Quall,D,D,State Representative District #40,Position #1,,state,Washington,44630
Jeff,Morris,Jeff Morris,D,D,State Representative District #40,Position #2,,county,San Juan,7013
Jeff,Morris,Jeff Morris,D,D,State Representative District #40,Position #2,,county,Skagit,20511
Jeff,Morris,Jeff Morris,D,D,State Representative District #40,Position #2,,county,Whatcom,16695
Jeff,Morris,Jeff Morris,D,D,State Representative District #40,Position #2,,state,Washington,44219
Brian,Weinstein,Brian Weinstein,D,D,State Senator District #41,,,county,King,32473
Brian,Weinstein,Brian Weinstein,D,D,State Senator District #41,,,state,Washington,32473
Jim,Horn,Jim Horn,R,R,State Senator District #41,,,county,King,29984
Jim,Horn,Jim Horn,R,R,State Senator District #41,,,state,Washington,29984
Jim,Brown,Jim Brown,L,L,State Senator District #41,,,county,King,1371
Jim,Brown,Jim Brown,L,L,State Senator District #41,,,state,Washington,1371
Lance,Ramsay,Lance Ramsay,D,D,State Representative District #41,Position #1,,county,King,26218
Lance,Ramsay,Lance Ramsay,D,D,State Representative District #41,Position #1,,state,Washington,26218
Fred,Jarrett,Fred Jarrett,R,R,State Representative District #41,Position #1,,county,King,33581
Fred,Jarrett,Fred Jarrett,R,R,State Representative District #41,Position #1,,state,Washington,33581
George,Holt,George Holt,L,L,State Representative District #41,Position #1,,county,King,1726
George,Holt,George Holt,L,L,State Representative District #41,Position #1,,state,Washington,1726
Judy,Clibborn,Judy Clibborn,D,D,State Representative District #41,Position #2,,county,King,35457
Judy,Clibborn,Judy Clibborn,D,D,State Representative District #41,Position #2,,state,Washington,35457
Fawn,Spady,Fawn Spady,R,R,State Representative District #41,Position #2,,county,King,25625
Fawn,Spady,Fawn Spady,R,R,State Representative District #41,Position #2,,state,Washington,25625
Brian,Reilly,Brian Reilly,L,L,State Representative District #41,Position #2,,county,King,1685
Brian,Reilly,Brian Reilly,L,L,State Representative District #41,Position #2,,state,Washington,1685
Robin,E. Bailey,Robin E. Bailey,D,D,State Representative District #42,Position #1,,county,Whatcom,24471
Robin,E. Bailey,Robin E. Bailey,D,D,State Representative District #42,Position #1,,state,Washington,24471
Doug,Ericksen,Doug Ericksen,R,R,State Representative District #42,Position #1,,county,Whatcom,33452
Doug,Ericksen,Doug Ericksen,R,R,State Representative District #42,Position #1,,state,Washington,33452
Kelli,Linville,Kelli Linville,D,D,State Representative District #42,Position #2,,county,Whatcom,33596
Kelli,Linville,Kelli Linville,D,D,State Representative District #42,Position #2,,state,Washington,33596
John,Hobberlin,John Hobberlin,R,R,State Representative District #42,Position #2,,county,Whatcom,24457
John,Hobberlin,John Hobberlin,R,R,State Representative District #42,Position #2,,state,Washington,24457
Ed,Murray,Ed Murray,D,D,State Representative District #43,Position #1,,county,King,55336
Ed,Murray,Ed Murray,D,D,State Representative District #43,Position #1,,state,Washington,55336
Zac,Green,Zac Green,R,R,State Representative District #43,Position #1,,county,King,8294
Zac,Green,Zac Green,R,R,State Representative District #43,Position #1,,state,Washington,8294
Frank,Chopp,Frank Chopp,D,D,State Representative District #43,Position #2,,county,King,53515
Frank,Chopp,Frank Chopp,D,D,State Representative District #43,Position #2,,state,Washington,53515
Mark,Griswold,Mark Griswold,R,R,State Representative District #43,Position #2,,county,King,9586
Mark,Griswold,Mark Griswold,R,R,State Representative District #43,Position #2,,state,Washington,9586
Hans,Dunshee,Hans Dunshee,D,D,State Representative District #44,Position #1,,county,Snohomish,33010
Hans,Dunshee,Hans Dunshee,D,D,State Representative District #44,Position #1,,state,Washington,33010
Mike,Hope,Mike Hope,R,R,State Representative District #44,Position #1,,county,Snohomish,27957
Mike,Hope,Mike Hope,R,R,State Representative District #44,Position #1,,state,Washington,27957
John,Lovick,John Lovick,D,D,State Representative District #44,Position #2,,county,Snohomish,34903
John,Lovick,John Lovick,D,D,State Representative District #44,Position #2,,state,Washington,34903
Stephen,E. West,Stephen E. West,R,R,State Representative District #44,Position #2,,county,Snohomish,24444
Stephen,E. West,Stephen E. West,R,R,State Representative District #44,Position #2,,state,Washington,24444
Robert,E. Adair,Robert E. Adair,D,D,State Representative District #45,Position #1,,county,King,24074
Robert,E. Adair,Robert E. Adair,D,D,State Representative District #45,Position #1,,state,Washington,24074
Toby,Nixon,Toby Nixon,R,R,State Representative District #45,Position #1,,county,King,34464
Toby,Nixon,Toby Nixon,R,R,State Representative District #45,Position #1,,state,Washington,34464
Larry,Springer,Larry Springer,D,D,State Representative District #45,Position #2,,county,King,30500
Larry,Springer,Larry Springer,D,D,State Representative District #45,Position #2,,state,Washington,30500
Jeffrey,Possinger,Jeffrey Possinger,R,R,State Representative District #45,Position #2,,county,King,27465
Jeffrey,Possinger,Jeffrey Possinger,R,R,State Representative District #45,Position #2,,state,Washington,27465
Miles,F. Holden,Miles F. Holden,L,L,State Representative District #45,Position #2,,county,King,1462
Miles,F. Holden,Miles F. Holden,L,L,State Representative District #45,Position #2,,state,Washington,1462
Jim,McIntire,Jim McIntire,D,D,State Representative District #46,Position #1,,county,King,44410
Jim,McIntire,Jim McIntire,D,D,State Representative District #46,Position #1,,state,Washington,44410
Brien,L. Downie,Brien L. Downie,R,R,State Representative District #46,Position #1,,county,King,10438
Brien,L. Downie,Brien L. Downie,R,R,State Representative District #46,Position #1,,state,Washington,10438
Chris,LaRoche,Chris LaRoche,G,G,State Representative District #46,Position #1,,county,King,5700
Chris,LaRoche,Chris LaRoche,G,G,State Representative District #46,Position #1,,state,Washington,5700
Mack,J.T. Barnette,Mack J.T. Barnette,L,L,State Representative District #46,Position #1,,county,King,1280
Mack,J.T. Barnette,Mack J.T. Barnette,L,L,State Representative District #46,Position #1,,state,Washington,1280
Phyllis,G. Kenney,Phyllis G. Kenney,D,D,State Representative District #46,Position #2,,county,King,50007
Phyllis,G. Kenney,Phyllis G. Kenney,D,D,State Representative District #46,Position #2,,state,Washington,50007
Gary,Stute,Gary Stute,L,L,State Representative District #46,Position #2,,county,King,6927
Gary,Stute,Gary Stute,L,L,State Representative District #46,Position #2,,state,Washington,6927
Geoff,Simpson,Geoff Simpson,D,D,State Representative District #47,Position #1,,county,King,26152
Geoff,Simpson,Geoff Simpson,D,D,State Representative District #47,Position #1,,state,Washington,26152
Steve,Altick,Steve Altick,R,R,State Representative District #47,Position #1,,county,King,23396
Steve,Altick,Steve Altick,R,R,State Representative District #47,Position #1,,state,Washington,23396
Duane,Grindstaff,Duane Grindstaff,L,L,State Representative District #47,Position #1,,county,King,952
Duane,Grindstaff,Duane Grindstaff,L,L,State Representative District #47,Position #1,,state,Washington,952
Pat,Sullivan,Pat Sullivan,D,D,State Representative District #47,Position #2,,county,King,26173
Pat,Sullivan,Pat Sullivan,D,D,State Representative District #47,Position #2,,state,Washington,26173
Jack,D. Cairnes,Jack D. Cairnes,R,R,State Representative District #47,Position #2,,county,King,22446
Jack,D. Cairnes,Jack D. Cairnes,R,R,State Representative District #47,Position #2,,state,Washington,22446
Kelly,Guthridge,Kelly Guthridge,L,L,State Representative District #47,Position #2,,county,King,1421
Kelly,Guthridge,Kelly Guthridge,L,L,State Representative District #47,Position #2,,state,Washington,1421
Ross,Hunter,Ross Hunter,D,D,State Representative District #48,Position #1,,county,King,30095
Ross,Hunter,Ross Hunter,D,D,State Representative District #48,Position #1,,state,Washington,30095
James,Whitfield,James Whitfield,R,R,State Representative District #48,Position #1,,county,King,22613
James,Whitfield,James Whitfield,R,R,State Representative District #48,Position #1,,state,Washington,22613
Debi,Golden,Debi Golden,D,D,State Representative District #48,Position #2,,county,King,24834
Debi,Golden,Debi Golden,D,D,State Representative District #48,Position #2,,state,Washington,24834
Rodney,Tom,Rodney Tom,R,R,State Representative District #48,Position #2,,county,King,26650
Rodney,Tom,Rodney Tom,R,R,State Representative District #48,Position #2,,state,Washington,26650
Craig,Pridemore,Craig Pridemore,D,D,State Senator District #49,,,county,Clark,24470
Craig,Pridemore,Craig Pridemore,D,D,State Senator District #49,,,state,Washington,24470
Don,Carlson,Don Carlson,R,R,State Senator District #49,,,county,Clark,23829
Don,Carlson,Don Carlson,R,R,State Senator District #49,,,state,Washington,23829
Bill,Fromhold,Bill Fromhold,D,D,State Representative District #49,Position #1,,county,Clark,29106
Bill,Fromhold,Bill Fromhold,D,D,State Representative District #49,Position #1,,state,Washington,29106
Justin,Riley,Justin Riley,R,R,State Representative District #49,Position #1,,county,Clark,17591
Justin,Riley,Justin Riley,R,R,State Representative District #49,Position #1,,state,Washington,17591
Jim,Moeller,Jim Moeller,D,D,State Representative District #49,Position #2,,county,Clark,27930
Jim,Moeller,Jim Moeller,D,D,State Representative District #49,Position #2,,state,Washington,27930
Mike W.,Smith,Mike W. Smith,R,R,State Representative District #49,Position #2,,county,Clark,18416
Mike W.,Smith,Mike W. Smith,R,R,State Representative District #49,Position #2,,state,Washington,18416
Barbara,Bailey,Barbara Bailey,R,R,State Representative District #10,Position #2,,county,Island,20399
Barbara,Bailey,Barbara Bailey,R,R,State Representative District #10,Position #2,,county,Skagit,6210
Barbara,Bailey,Barbara Bailey,R,R,State Representative District #10,Position #2,,county,Snohomish,8290
Barbara,Bailey,Barbara Bailey,R,R,State Representative District #10,Position #2,,state,Washington,34899
Lew,Randall,Lew Randall,L,L,State Representative District #10,Position #2,,county,Island,1085
Lew,Randall,Lew Randall,L,L,State Representative District #10,Position #2,,county,Skagit,317
Lew,Randall,Lew Randall,L,L,State Representative District #10,Position #2,,county,Snohomish,501
Lew,Randall,Lew Randall,L,L,State Representative District #10,Position #2,,state,Washington,1903
Margarita,Prentice,Margarita Prentice,D,D,State Senator District #11,,,county,King,25303
Margarita,Prentice,Margarita Prentice,D,D,State Senator District #11,,,state,Washington,25303
Bill,Roenicke,Bill Roenicke,R,R,State Senator District #11,,,county,King,10929
Bill,Roenicke,Bill Roenicke,R,R,State Senator District #11,,,state,Washington,10929
Jennifer,Christensen,Jennifer Christensen,L,L,State Senator District #11,,,county,King,2545
Jennifer,Christensen,Jennifer Christensen,L,L,State Senator District #11,,,state,Washington,2545
Zack,Hudgins,Zack Hudgins,D,D,State Representative District #11,Position #1,,county,King,25724
Zack,Hudgins,Zack Hudgins,D,D,State Representative District #11,Position #1,,state,Washington,25724
Elizabeth,Harris,Elizabeth Harris,R,R,State Representative District #11,Position #1,,county,King,12261
Elizabeth,Harris,Elizabeth Harris,R,R,State Representative District #11,Position #1,,state,Washington,12261
Bob,Hasegawa,Bob Hasegawa,D,D,State Representative District #11,Position #2,,county,King,25714
Bob,Hasegawa,Bob Hasegawa,D,D,State Representative District #11,Position #2,,state,Washington,25714
Ruth,Gibbs,Ruth Gibbs,R,R,State Representative District #11,Position #2,,county,King,13058
Ruth,Gibbs,Ruth Gibbs,R,R,State Representative District #11,Position #2,,state,Washington,13058
Linda,Evans Parlette,Linda Evans Parlette,R,R,State Senator District #12,,,county,Chelan,23226
Linda,Evans Parlette,Linda Evans Parlette,R,R,State Senator District #12,,,county,Douglas,10973
Linda,Evans Parlette,Linda Evans Parlette,R,R,State Senator District #12,,,county,Grant,1796
Linda,Evans Parlette,Linda Evans Parlette,R,R,State Senator District #12,,,county,Okanogan,4625
Linda,Evans Parlette,Linda Evans Parlette,R,R,State Senator District #12,,,state,Washington,40620
Tony,Zinman,Tony Zinman,D,D,State Representative District #12,Position #1,,county,Chelan,9500
Tony,Zinman,Tony Zinman,D,D,State Representative District #12,Position #1,,county,Douglas,4012
Tony,Zinman,Tony Zinman,D,D,State Representative District #12,Position #1,,county,Grant,871
Tony,Zinman,Tony Zinman,D,D,State Representative District #12,Position #1,,county,Okanogan,2301
Tony,Zinman,Tony Zinman,D,D,State Representative District #12,Position #1,,state,Washington,16684
Cary,Condotta,Cary Condotta,R,R,State Representative District #12,Position #1,,county,Chelan,18328
Cary,Condotta,Cary Condotta,R,R,State Representative District #12,Position #1,,county,Douglas,8823
Cary,Condotta,Cary Condotta,R,R,State Representative District #12,Position #1,,county,Grant,1255
Cary,Condotta,Cary Condotta,R,R,State Representative District #12,Position #1,,county,Okanogan,3513
Cary,Condotta,Cary Condotta,R,R,State Representative District #12,Position #1,,state,Washington,31919
Todd,R. Smith,Todd R. Smith,D,D,State Representative District #12,Position #2,,county,Chelan,8999
Todd,R. Smith,Todd R. Smith,D,D,State Representative District #12,Position #2,,county,Douglas,3663
Todd,R. Smith,Todd R. Smith,D,D,State Representative District #12,Position #2,,county,Grant,893
Todd,R. Smith,Todd R. Smith,D,D,State Representative District #12,Position #2,,county,Okanogan,2417
Todd,R. Smith,Todd R. Smith,D,D,State Representative District #12,Position #2,,state,Washington,15972
Mike,Armstrong,Mike Armstrong,R,R,State Representative District #12,Position #2,,county,Chelan,18389
Mike,Armstrong,Mike Armstrong,R,R,State Representative District #12,Position #2,,county,Douglas,8895
Mike,Armstrong,Mike Armstrong,R,R,State Representative District #12,Position #2,,county,Grant,1253
Mike,Armstrong,Mike Armstrong,R,R,State Representative District #12,Position #2,,county,Okanogan,3188
Mike,Armstrong,Mike Armstrong,R,R,State Representative District #12,Position #2,,state,Washington,31725
Dale,Hubbard,Dale Hubbard,D,D,State Representative District #13,Position #1,,county,Grant,5917
Dale,Hubbard,Dale Hubbard,D,D,State Representative District #13,Position #1,,county,Kittitas,6184
Dale,Hubbard,Dale Hubbard,D,D,State Representative District #13,Position #1,,county,Yakima,2644
Dale,Hubbard,Dale Hubbard,D,D,State Representative District #13,Position #1,,state,Washington,14745
JanTa,Holmquist,Janea Holmquist,R,R,State Representative District #13,Position #1,,county,Grant,15602
JanTa,Holmquist,Janea Holmquist,R,R,State Representative District #13,Position #1,,county,Kittitas,8733
JanTa,Holmquist,Janea Holmquist,R,R,State Representative District #13,Position #1,,county,Yakima,5216
JanTa,Holmquist,Janea Holmquist,R,R,State Representative District #13,Position #1,,state,Washington,29551
Patrick,Wicklund,Patrick Wicklund,D,D,State Representative District #13,Position #2,,county,Grant,6470
Patrick,Wicklund,Patrick Wicklund,D,D,State Representative District #13,Position #2,,county,Kittitas,5540
Patrick,Wicklund,Patrick Wicklund,D,D,State Representative District #13,Position #2,,county,Yakima,2521
Patrick,Wicklund,Patrick Wicklund,D,D,State Representative District #13,Position #2,,state,Washington,14531
Bill,Hinkle,Bill Hinkle,R,R,State Representative District #13,Position #2,,county,Grant,15204
Bill,Hinkle,Bill Hinkle,R,R,State Representative District #13,Position #2,,county,Kittitas,9459
Bill,Hinkle,Bill Hinkle,R,R,State Representative District #13,Position #2,,county,Yakima,5341
Bill,Hinkle,Bill Hinkle,R,R,State Representative District #13,Position #2,,state,Washington,30004
Leni,Skarin,Leni Skarin,D,D,State Senator District #14,,,county,Yakima,14811
Leni,Skarin,Leni Skarin,D,D,State Senator District #14,,,state,Washington,14811
Alex,Deccio,Alex Deccio,R,R,State Senator District #14,,,county,Yakima,27534
Alex,Deccio,Alex Deccio,R,R,State Senator District #14,,,state,Washington,27534
Don,Hinman,Don Hinman,D,D,State Representative District #14,Position #1,,county,Yakima,14799
Don,Hinman,Don Hinman,D,D,State Representative District #14,Position #1,,state,Washington,14799
Mary,Skinner,Mary Skinner,R,R,State Representative District #14,Position #1,,county,Yakima,27457
Mary,Skinner,Mary Skinner,R,R,State Representative District #14,Position #1,,state,Washington,27457
Clarence,Gipson,Clarence Gipson,D,D,State Representative District #14,Position #2,,county,Yakima,13705
Clarence,Gipson,Clarence Gipson,D,D,State Representative District #14,Position #2,,state,Washington,13705
Jim,Clements,Jim Clements,R,R,State Representative District #14,Position #2,,county,Yakima,28349
Jim,Clements,Jim Clements,R,R,State Representative District #14,Position #2,,state,Washington,28349
Bruce,Chandler,Bruce Chandler,R,R,State Representative District #15,Position #1,,county,Clark,2420
Bruce,Chandler,Bruce Chandler,R,R,State Representative District #15,Position #1,,county,Klickitat,6443
Bruce,Chandler,Bruce Chandler,R,R,State Representative District #15,Position #1,,county,Skamania,3589
Bruce,Chandler,Bruce Chandler,R,R,State Representative District #15,Position #1,,county,Yakima,16615
Bruce,Chandler,Bruce Chandler,R,R,State Representative District #15,Position #1,,state,Washington,29067
Michael,H Kepcha,Michael H Kepcha,D,D,State Representative District #15,Position #2,,county,Clark,1016
Michael,H Kepcha,Michael H Kepcha,D,D,State Representative District #15,Position #2,,county,Klickitat,2712
Michael,H Kepcha,Michael H Kepcha,D,D,State Representative District #15,Position #2,,county,Skamania,1546
Michael,H Kepcha,Michael H Kepcha,D,D,State Representative District #15,Position #2,,county,Yakima,6217
Michael,H Kepcha,Michael H Kepcha,D,D,State Representative District #15,Position #2,,state,Washington,11491
Dan,Newhouse,Dan Newhouse,R,R,State Representative District #15,Position #2,,county,Clark,2076
Dan,Newhouse,Dan Newhouse,R,R,State Representative District #15,Position #2,,county,Klickitat,5575
Dan,Newhouse,Dan Newhouse,R,R,State Representative District #15,Position #2,,county,Skamania,3009
Dan,Newhouse,Dan Newhouse,R,R,State Representative District #15,Position #2,,county,Yakima,13375
Dan,Newhouse,Dan Newhouse,R,R,State Representative District #15,Position #2,,state,Washington,24035
Rebecca,Francik,Rebecca Francik,D,D,State Senator District #16,,,county,Benton,2739
Rebecca,Francik,Rebecca Francik,D,D,State Senator District #16,,,county,Columbia,460
Rebecca,Francik,Rebecca Francik,D,D,State Senator District #16,,,county,Franklin,4834
Rebecca,Francik,Rebecca Francik,D,D,State Senator District #16,,,county,Walla Walla,6774
Rebecca,Francik,Rebecca Francik,D,D,State Senator District #16,,,state,Washington,14807
Mike,Hewitt,Mike Hewitt,R,R,State Senator District #16,,,county,Benton,5947
Mike,Hewitt,Mike Hewitt,R,R,State Senator District #16,,,county,Columbia,1549
Mike,Hewitt,Mike Hewitt,R,R,State Senator District #16,,,county,Franklin,7267
Mike,Hewitt,Mike Hewitt,R,R,State Senator District #16,,,county,Walla Walla,15082
Mike,Hewitt,Mike Hewitt,R,R,State Senator District #16,,,state,Washington,29845
Jim,Barnett,Jim Barnett,D,D,State Representative District #16,Position #1,,county,Benton,3037
Jim,Barnett,Jim Barnett,D,D,State Representative District #16,Position #1,,county,Columbia,582
Jim,Barnett,Jim Barnett,D,D,State Representative District #16,Position #1,,county,Franklin,4649
Jim,Barnett,Jim Barnett,D,D,State Representative District #16,Position #1,,county,Walla Walla,7336
Jim,Barnett,Jim Barnett,D,D,State Representative District #16,Position #1,,state,Washington,15604
Maureen,Walsh,Maureen Walsh,R,R,State Representative District #16,Position #1,,county,Benton,5426
Maureen,Walsh,Maureen Walsh,R,R,State Representative District #16,Position #1,,county,Columbia,1346
Maureen,Walsh,Maureen Walsh,R,R,State Representative District #16,Position #1,,county,Franklin,7010
Maureen,Walsh,Maureen Walsh,R,R,State Representative District #16,Position #1,,county,Walla Walla,13703
Maureen,Walsh,Maureen Walsh,R,R,State Representative District #16,Position #1,,state,Washington,27485
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,county,Benton,3784
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,county,Columbia,1247
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,county,Franklin,6294
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,county,Walla Walla,14189
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,state,Washington,25514
Nathan (Nate),Brook,Nathan (Nate) Brook,R,R,State Representative District #16,Position #2,,county,Benton,4642
Nathan (Nate),Brook,Nathan (Nate) Brook,R,R,State Representative District #16,Position #2,,county,Columbia,720
Nathan (Nate),Brook,Nathan (Nate) Brook,R,R,State Representative District #16,Position #2,,county,Franklin,5613
Nathan (Nate),Brook,Nathan (Nate) Brook,R,R,State Representative District #16,Position #2,,county,Walla Walla,7202
Nathan (Nate),Brook,Nathan (Nate) Brook,R,R,State Representative District #16,Position #2,,state,Washington,18177
Paul,Waadevig,Paul Waadevig,D,D,State Senator District #17,,,county,Clark,23193
Paul,Waadevig,Paul Waadevig,D,D,State Senator District #17,,,state,Washington,23193
Don,Benton,Don Benton,R,R,State Senator District #17,,,county,Clark,29563
Don,Benton,Don Benton,R,R,State Senator District #17,,,state,Washington,29563
Pat,Campbell,Pat Campbell,D,D,State Representative District #17,Position #1,,county,Clark,23317
Pat,Campbell,Pat Campbell,D,D,State Representative District #17,Position #1,,state,Washington,23317
Jim,Dunn,Jim Dunn,R,R,State Representative District #17,Position #1,,county,Clark,28405
Jim,Dunn,Jim Dunn,R,R,State Representative District #17,Position #1,,state,Washington,28405
Deb,Wallace,Deb Wallace,D,D,State Representative District #17,Position #2,,county,Clark,27526
Deb,Wallace,Deb Wallace,D,D,State Representative District #17,Position #2,,state,Washington,27526
Roy,Rhine,Roy Rhine,R,R,State Representative District #17,Position #2,,county,Clark,24340
Roy,Rhine,Roy Rhine,R,R,State Representative District #17,Position #2,,state,Washington,24340
Dave,Seabrook,Dave Seabrook,D,D,State Senator District #18,,,county,Clark,24150
Dave,Seabrook,Dave Seabrook,D,D,State Senator District #18,,,county,Cowlitz,5595
Dave,Seabrook,Dave Seabrook,D,D,State Senator District #18,,,state,Washington,29745
Joseph,Zarelli,Joseph Zarelli,R,R,State Senator District #18,,,county,Clark,28984
Joseph,Zarelli,Joseph Zarelli,R,R,State Senator District #18,,,county,Cowlitz,5722
Joseph,Zarelli,Joseph Zarelli,R,R,State Senator District #18,,,state,Washington,34706
Pam,Brokaw,Pam Brokaw,D,D,State Representative District #18,Position #1,,county,Clark,22070
Pam,Brokaw,Pam Brokaw,D,D,State Representative District #18,Position #1,,county,Cowlitz,5260
Pam,Brokaw,Pam Brokaw,D,D,State Representative District #18,Position #1,,state,Washington,27330
Richard,Curtis,Richard Curtis,R,R,State Representative District #18,Position #1,,county,Clark,29632
Richard,Curtis,Richard Curtis,R,R,State Representative District #18,Position #1,,county,Cowlitz,5868
Richard,Curtis,Richard Curtis,R,R,State Representative District #18,Position #1,,state,Washington,35500
Brian,D. Beecher,Brian D. Beecher,D,D,State Representative District #18,Position #2,,county,Clark,20345
Brian,D. Beecher,Brian D. Beecher,D,D,State Representative District #18,Position #2,,county,Cowlitz,4636
Brian,D. Beecher,Brian D. Beecher,D,D,State Representative District #18,Position #2,,state,Washington,24981
