"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Wahkiakum","Statewide Senate Joint Resolution No. 8223 Concerns investments by the University of Washington and Washington State University","Rejected","","1307","64.3842","Statewide"
"Wahkiakum","Washington State Advisory Vote No. 1 (Engrossed Senate Bill 6635) Concerns a B&O tax deduction for certain financial institutions' interest on residential loans","Repealed","","1343","68.2419","Washington State"
"Wahkiakum","Washington State Advisory Vote No. 1 (Engrossed Senate Bill 6635) Concerns a B&O tax deduction for certain financial institutions' interest on residential loans","Maintained","","625","31.7581","Washington State"
"Wahkiakum","Washington State Advisory Vote No. 2 (Substitute House Bill 2590) Concerns expiration of a tax on possession of petroleum products","Repealed","","1317","66.7173","Washington State"
"Wahkiakum","Washington State Advisory Vote No. 2 (Substitute House Bill 2590) Concerns expiration of a tax on possession of petroleum products","Maintained","","657","33.2827","Washington State"
"Wahkiakum","United States President/Vice President","Barack Obama / Joe Biden","Democratic Party Nominees","1094","47.6896","United States"
"Wahkiakum","United States President/Vice President","Mitt Romney / Paul Ryan","Republican Party Nominees","1119","48.7794","United States"
"Wahkiakum","United States President/Vice President","Gary Johnson / James P. Gray","Libertarian Party Nominees","34","1.4821","United States"
"Wahkiakum","United States President/Vice President","Virgil Goode / James N. Clymer","Constitution Party Nominees","11","0.4795","United States"
"Wahkiakum","United States President/Vice President","Jill Stein / Cheri Honkala","Green Party Nominees","23","1.0026","United States"
"Wahkiakum","United States President/Vice President","Peta Lindsay / Yari Osorio","Socialism & Liberation Party Nominees","1","0.0436","United States"
"Wahkiakum","United States President/Vice President","James Harris / Alyson Kennedy","Socialist Workers Party Nominees","2","0.0872","United States"
"Wahkiakum","United States President/Vice President","Ross C. (Rocky) Anderson / Luis J. Rodriguez","Justice Party Nominees","10","0.4359","United States"
"Wahkiakum","United States U.S. Senator","Maria Cantwell","(Prefers Democratic Party)","1253","55.3201","United States"
"Wahkiakum","United States U.S. Senator","Michael Baumgartner","(Prefers Republican Party)","1012","44.6799","United States"
"Wahkiakum","Congressional District 3 U.S. Representative","Jaime Herrera Beutler","(Prefers Republican Party)","1379","61.5625","Congressional District 3"
"Wahkiakum","Congressional District 3 U.S. Representative","Jon T. Haugen","(Prefers Democratic Party)","861","38.4375","Congressional District 3"
"Wahkiakum","Washington State Governor","Jay Inslee","(Prefers Democratic Party)","964","42.8254","Washington State"
"Wahkiakum","Washington State Governor","Rob McKenna","(Prefers Republican Party)","1287","57.1746","Washington State"
"Wahkiakum","Washington State Lt. Governor","Brad Owen","(Prefers Democrat Party)","1103","51.9303","Washington State"
"Wahkiakum","Washington State Lt. Governor","Bill Finkbeiner","(Prefers Republican Party)","1021","48.0697","Washington State"
"Wahkiakum","Washington State Secretary of State","Kim Wyman","(Prefers Republican Party)","1185","55.7385","Washington State"
"Wahkiakum","Washington State Secretary of State","Kathleen Drew","(Prefers Democratic Party)","941","44.2615","Washington State"
"Wahkiakum","Washington State State Treasurer","Jim McIntire","(Prefers Democratic Party)","1117","53.5988","Washington State"
"Wahkiakum","Washington State State Treasurer","Sharon Hanek","(Prefers Republican Party)","967","46.4012","Washington State"
"Wahkiakum","Washington State State Auditor","James Watkins","(Prefers Republican Party)","1101","53.7598","Washington State"
"Wahkiakum","Washington State State Auditor","Troy Kelley","(Prefers Democratic Party)","947","46.2402","Washington State"
"Wahkiakum","Washington State Attorney General","Bob Ferguson","(Prefers Democratic Party)","1020","49.2992","Washington State"
"Wahkiakum","Washington State Attorney General","Reagan Dunn","(Prefers Republican Party)","1049","50.7008","Washington State"
"Wahkiakum","Washington State Commissioner of Public Lands","Peter J. Goldmark","(Prefers Democratic Party)","1072","51.1695","Washington State"
"Wahkiakum","Washington State Commissioner of Public Lands","Clint Didier","(Prefers Republican Party)","1023","48.8305","Washington State"
"Wahkiakum","Washington State Superintendent of Public Instruction","Randy I. Dorn","","1404","100","Washington State"
"Wahkiakum","Washington State Insurance Commissioner","Mike Kreidler","(Prefers Democratic Party)","1051","51.697","Washington State"
"Wahkiakum","Washington State Insurance Commissioner","John R. Adams","(Prefers Republican Party)","982","48.303","Washington State"
"Wahkiakum","Legislative District 19 State Senator","Brian Hatfield","(Prefers Democratic Party)","1366","61.3381","Legislative District 19"
"Wahkiakum","Legislative District 19 State Senator","Rick Winsman","(Prefers Republican Party)","861","38.6619","Legislative District 19"
"Wahkiakum","Legislative District 19 State Representative Pos. 1","Dean Takko","(Prefers Democratic Party)","1265","55.8006","Legislative District 19"
"Wahkiakum","Legislative District 19 State Representative Pos. 1","Dixie Kolditz","(Prefers Republican Party)","1002","44.1994","Legislative District 19"
"Wahkiakum","Legislative District 19 State Representative Pos. 2","Brian E. Blake","(Prefers Democratic Party)","1192","54.1326","Legislative District 19"
"Wahkiakum","Legislative District 19 State Representative Pos. 2","Tim Sutinen","(Prefers Independent Party)","1010","45.8674","Legislative District 19"
"Wahkiakum","WAHKIAKUM COUNTY Commissioner #1","Greg Prestegard ","(Prefers Dem Party)","1093","49.4794","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY Commissioner #1","Mike Backman","(Prefers Ind  Party)","1116","50.5206","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY Commissioner #2","Joan Harvey-Chester","(Prefers Ind Party)","743","34.2396","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY Commissioner #2","Dan L. Cothren","(Prefers Independent Party)","1427","65.7604","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY County Treasurer","Tammy Peterson ","(Prefers Democratic  Party)","1240","59.1321","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY County Treasurer","Marlena G. Silva ","(Prefers Democratic  Party)","857","40.8679","WAHKIAKUM COUNTY"
"Wahkiakum","Supreme Court Justice Position 2","Susan Owens","","1348","100","Supreme Court"
"Wahkiakum","Supreme Court Justice Position 8","Steve Gonzalez","","1322","100","Supreme Court"
"Wahkiakum","Supreme Court Justice Position 9","Sheryl Gordon McCloud","","866","52.8694","Supreme Court"
"Wahkiakum","Supreme Court Justice Position 9","Richard B. Sanders","","772","47.1306","Supreme Court"
"Wahkiakum","Court of Appeals, Division 2, District 3 Judge Position 1","Joel Penoyar","","1531","100","Court of Appeals, Division 2, District 3"
"Wahkiakum","Pacific, Wahkiakum Superior Court Judge Position 1","Mike Sullivan","","1301","67.3395","Pacific, Wahkiakum Superior Court"
"Wahkiakum","Pacific, Wahkiakum Superior Court Judge Position 1","Dennis Gordon","","631","32.6605","Pacific, Wahkiakum Superior Court"
"Wahkiakum","PUBLIC UTILITY DISTRICT COUNTYWIDE Commissioner #1","Lisa Marsyla ","","877","40.7339","PUBLIC UTILITY DISTRICT COUNTYWIDE"
"Wahkiakum","PUBLIC UTILITY DISTRICT COUNTYWIDE Commissioner #1","Gene Healy ","","1276","59.2661","PUBLIC UTILITY DISTRICT COUNTYWIDE"
"Wahkiakum","PUBLIC UTILITY DISTRICT COUNTYWIDE Commissioner #2","Robert L. Jungers","","1479","100","PUBLIC UTILITY DISTRICT COUNTYWIDE"
"Wahkiakum","FIRE PROTECT DIST 4 Special Election - Proposition # 1  BONDS TO REMODEL THE ELOCHOMAN FIRE STATION AND ACQUIRE FIREFIGHTING AND LIFE SAVING EQUIPMENT ","Approved","","485","63.3987","FIRE PROTECT DIST 4"
"Wahkiakum","FIRE PROTECT DIST 4 Special Election - Proposition # 1  BONDS TO REMODEL THE ELOCHOMAN FIRE STATION AND ACQUIRE FIREFIGHTING AND LIFE SAVING EQUIPMENT ","Rejected","","280","36.6013","FIRE PROTECT DIST 4"
"Walla Walla","Statewide Initiative Measure No. 1185 Concerns tax and fee increases imposed by state government","Yes","","16753","69.9937","Statewide"
"Walla Walla","Statewide Initiative Measure No. 1185 Concerns tax and fee increases imposed by state government","No","","7182","30.0063","Statewide"
"Walla Walla","Statewide Initiative Measure No. 1240 Concerns creation of a public charter school system","Yes","","12164","49.7627","Statewide"
"Walla Walla","Statewide Initiative Measure No. 1240 Concerns creation of a public charter school system","No","","12280","50.2373","Statewide"
"Walla Walla","Statewide Referendum Measure No. 74 Concerns marriage for same-sex couples","Approved","","9894","39.6553","Statewide"
"Walla Walla","Statewide Referendum Measure No. 74 Concerns marriage for same-sex couples","Rejected","","15056","60.3447","Statewide"
"Walla Walla","Statewide Initiative Measure No. 502 Concerns marijuana","Yes","","11213","44.9581","Statewide"
"Walla Walla","Statewide Initiative Measure No. 502 Concerns marijuana","No","","13728","55.0419","Statewide"
"Walla Walla","Statewide Engrossed Senate Joint Resolution No. 8221 Concerns implementing the Commission on State Debt recommendations regarding Washington's debt limit","Approved","","14648","64.5485","Statewide"
"Walla Walla","Statewide Engrossed Senate Joint Resolution No. 8221 Concerns implementing the Commission on State Debt recommendations regarding Washington's debt limit","Rejected","","8045","35.4515","Statewide"
"Walla Walla","Statewide Senate Joint Resolution No. 8223 Concerns investments by the University of Washington and Washington State University","Approved","","9281","40.115","Statewide"
"Walla Walla","Statewide Senate Joint Resolution No. 8223 Concerns investments by the University of Washington and Washington State University","Rejected","","13855","59.885","Statewide"
"Walla Walla","Washington State Advisory Vote No. 1 (Engrossed Senate Bill 6635) Concerns a B&O tax deduction for certain financial institutions' interest on residential loans","Repealed","","13877","62.789","Washington State"
"Walla Walla","Washington State Advisory Vote No. 1 (Engrossed Senate Bill 6635) Concerns a B&O tax deduction for certain financial institutions' interest on residential loans","Maintained","","8224","37.211","Washington State"
"Walla Walla","Washington State Advisory Vote No. 2 (Substitute House Bill 2590) Concerns expiration of a tax on possession of petroleum products","Repealed","","13159","60.4372","Washington State"
"Walla Walla","Washington State Advisory Vote No. 2 (Substitute House Bill 2590) Concerns expiration of a tax on possession of petroleum products","Maintained","","8614","39.5628","Washington State"
"Walla Walla","United States President/Vice President","Barack Obama / Joe Biden","Democratic Party Nominees","9768","38.9039","United States"
"Walla Walla","United States President/Vice President","Mitt Romney / Paul Ryan","Republican Party Nominees","14648","58.34","United States"
"Walla Walla","United States President/Vice President","Gary Johnson / James P. Gray","Libertarian Party Nominees","398","1.5852","United States"
"Walla Walla","United States President/Vice President","Virgil Goode / James N. Clymer","Constitution Party Nominees","71","0.2828","United States"
"Walla Walla","United States President/Vice President","Jill Stein / Cheri Honkala","Green Party Nominees","154","0.6134","United States"
"Walla Walla","United States President/Vice President","Peta Lindsay / Yari Osorio","Socialism & Liberation Party Nominees","12","0.0478","United States"
