county,precinct_code,precinct,office,district,party,candidate,votes
Pierce,27436,27-436,President Republican Party,,,Donald J. Trump,68
Pierce,27437,27-437,President Republican Party,,,Ben Carson,2
Pierce,27437,27-437,President Republican Party,,,Ted Cruz,6
Pierce,27437,27-437,President Republican Party,,,John R. Kasich,3
Pierce,27437,27-437,President Republican Party,,,Donald J. Trump,48
Pierce,27438,27-438,President Republican Party,,,Ben Carson,7
Pierce,27438,27-438,President Republican Party,,,Ted Cruz,14
Pierce,27438,27-438,President Republican Party,,,John R. Kasich,7
Pierce,27438,27-438,President Republican Party,,,Donald J. Trump,38
Pierce,27439,27-439,President Republican Party,,,Ben Carson,4
Pierce,27439,27-439,President Republican Party,,,Ted Cruz,11
Pierce,27439,27-439,President Republican Party,,,John R. Kasich,6
Pierce,27439,27-439,President Republican Party,,,Donald J. Trump,52
Pierce,27440,27-440,President Republican Party,,,Ben Carson,0
Pierce,27440,27-440,President Republican Party,,,Ted Cruz,4
Pierce,27440,27-440,President Republican Party,,,John R. Kasich,13
Pierce,27440,27-440,President Republican Party,,,Donald J. Trump,51
Pierce,27441,27-441,President Republican Party,,,Ben Carson,7
Pierce,27441,27-441,President Republican Party,,,Ted Cruz,10
Pierce,27441,27-441,President Republican Party,,,John R. Kasich,4
Pierce,27441,27-441,President Republican Party,,,Donald J. Trump,48
Pierce,27442,27-442,President Republican Party,,,Ben Carson,2
Pierce,27442,27-442,President Republican Party,,,Ted Cruz,9
Pierce,27442,27-442,President Republican Party,,,John R. Kasich,3
Pierce,27442,27-442,President Republican Party,,,Donald J. Trump,61
Pierce,27443,27-443,President Republican Party,,,Ben Carson,5
Pierce,27443,27-443,President Republican Party,,,Ted Cruz,13
Pierce,27443,27-443,President Republican Party,,,John R. Kasich,2
Pierce,27443,27-443,President Republican Party,,,Donald J. Trump,79
Pierce,27444,27-444,President Republican Party,,,Ben Carson,6
Pierce,27444,27-444,President Republican Party,,,Ted Cruz,13
Pierce,27444,27-444,President Republican Party,,,John R. Kasich,5
Pierce,27444,27-444,President Republican Party,,,Donald J. Trump,64
Pierce,27445,27-445,President Republican Party,,,Ben Carson,7
Pierce,27445,27-445,President Republican Party,,,Ted Cruz,12
Pierce,27445,27-445,President Republican Party,,,John R. Kasich,7
Pierce,27445,27-445,President Republican Party,,,Donald J. Trump,75
Pierce,27446,27-446,President Republican Party,,,Ben Carson,10
Pierce,27446,27-446,President Republican Party,,,Ted Cruz,18
Pierce,27446,27-446,President Republican Party,,,John R. Kasich,14
Pierce,27446,27-446,President Republican Party,,,Donald J. Trump,69
Pierce,27447,27-447,President Republican Party,,,Ben Carson,1
Pierce,27447,27-447,President Republican Party,,,Ted Cruz,10
Pierce,27447,27-447,President Republican Party,,,John R. Kasich,6
Pierce,27447,27-447,President Republican Party,,,Donald J. Trump,76
Pierce,27448,27-448,President Republican Party,,,Ben Carson,0
Pierce,27448,27-448,President Republican Party,,,Ted Cruz,0
Pierce,27448,27-448,President Republican Party,,,John R. Kasich,0
Pierce,27448,27-448,President Republican Party,,,Donald J. Trump,0
Pierce,27449,27-449,President Republican Party,,,Ben Carson,6
Pierce,27449,27-449,President Republican Party,,,Ted Cruz,13
Pierce,27449,27-449,President Republican Party,,,John R. Kasich,11
Pierce,27449,27-449,President Republican Party,,,Donald J. Trump,90
Pierce,27450,27-450,President Republican Party,,,Ben Carson,5
Pierce,27450,27-450,President Republican Party,,,Ted Cruz,13
Pierce,27450,27-450,President Republican Party,,,John R. Kasich,14
Pierce,27450,27-450,President Republican Party,,,Donald J. Trump,95
Pierce,27451,27-451,President Republican Party,,,Ben Carson,1
Pierce,27451,27-451,President Republican Party,,,Ted Cruz,17
Pierce,27451,27-451,President Republican Party,,,John R. Kasich,5
Pierce,27451,27-451,President Republican Party,,,Donald J. Trump,76
Pierce,27452,27-452,President Republican Party,,,Ben Carson,4
Pierce,27452,27-452,President Republican Party,,,Ted Cruz,13
Pierce,27452,27-452,President Republican Party,,,John R. Kasich,6
Pierce,27452,27-452,President Republican Party,,,Donald J. Trump,120
Pierce,27453,27-453,President Republican Party,,,Ben Carson,1
Pierce,27453,27-453,President Republican Party,,,Ted Cruz,10
Pierce,27453,27-453,President Republican Party,,,John R. Kasich,5
Pierce,27453,27-453,President Republican Party,,,Donald J. Trump,38
Pierce,27454,27-454,President Republican Party,,,Ben Carson,13
Pierce,27454,27-454,President Republican Party,,,Ted Cruz,6
Pierce,27454,27-454,President Republican Party,,,John R. Kasich,13
Pierce,27454,27-454,President Republican Party,,,Donald J. Trump,97
Pierce,27455,27-455,President Republican Party,,,Ben Carson,6
Pierce,27455,27-455,President Republican Party,,,Ted Cruz,9
Pierce,27455,27-455,President Republican Party,,,John R. Kasich,5
Pierce,27455,27-455,President Republican Party,,,Donald J. Trump,69
Pierce,27456,27-456,President Republican Party,,,Ben Carson,1
Pierce,27456,27-456,President Republican Party,,,Ted Cruz,13
Pierce,27456,27-456,President Republican Party,,,John R. Kasich,3
Pierce,27456,27-456,President Republican Party,,,Donald J. Trump,56
Pierce,27457,27-457,President Republican Party,,,Ben Carson,2
Pierce,27457,27-457,President Republican Party,,,Ted Cruz,14
Pierce,27457,27-457,President Republican Party,,,John R. Kasich,9
Pierce,27457,27-457,President Republican Party,,,Donald J. Trump,73
Pierce,27458,27-458,President Republican Party,,,Ben Carson,5
Pierce,27458,27-458,President Republican Party,,,Ted Cruz,10
Pierce,27458,27-458,President Republican Party,,,John R. Kasich,6
Pierce,27458,27-458,President Republican Party,,,Donald J. Trump,37
Pierce,27459,27-459,President Republican Party,,,Ben Carson,6
Pierce,27459,27-459,President Republican Party,,,Ted Cruz,15
Pierce,27459,27-459,President Republican Party,,,John R. Kasich,6
Pierce,27459,27-459,President Republican Party,,,Donald J. Trump,61
Pierce,27460,27-460,President Republican Party,,,Ben Carson,6
Pierce,27460,27-460,President Republican Party,,,Ted Cruz,13
Pierce,27460,27-460,President Republican Party,,,John R. Kasich,22
Pierce,27460,27-460,President Republican Party,,,Donald J. Trump,123
Pierce,27461,27-461,President Republican Party,,,Ben Carson,7
Pierce,27461,27-461,President Republican Party,,,Ted Cruz,14
Pierce,27461,27-461,President Republican Party,,,John R. Kasich,46
Pierce,27461,27-461,President Republican Party,,,Donald J. Trump,136
Pierce,27462,27-462,President Republican Party,,,Ben Carson,2
Pierce,27462,27-462,President Republican Party,,,Ted Cruz,15
Pierce,27462,27-462,President Republican Party,,,John R. Kasich,28
Pierce,27462,27-462,President Republican Party,,,Donald J. Trump,121
Pierce,27463,27-463,President Republican Party,,,Ben Carson,4
Pierce,27463,27-463,President Republican Party,,,Ted Cruz,10
Pierce,27463,27-463,President Republican Party,,,John R. Kasich,25
Pierce,27463,27-463,President Republican Party,,,Donald J. Trump,117
Pierce,27464,27-464,President Republican Party,,,Ben Carson,5
Pierce,27464,27-464,President Republican Party,,,Ted Cruz,23
Pierce,27464,27-464,President Republican Party,,,John R. Kasich,14
Pierce,27464,27-464,President Republican Party,,,Donald J. Trump,116
Pierce,27465,27-465,President Republican Party,,,Ben Carson,3
Pierce,27465,27-465,President Republican Party,,,Ted Cruz,15
Pierce,27465,27-465,President Republican Party,,,John R. Kasich,16
Pierce,27465,27-465,President Republican Party,,,Donald J. Trump,122
Pierce,27466,27-466,President Republican Party,,,Ben Carson,4
Pierce,27466,27-466,President Republican Party,,,Ted Cruz,29
Pierce,27466,27-466,President Republican Party,,,John R. Kasich,7
Pierce,27466,27-466,President Republican Party,,,Donald J. Trump,96
Pierce,27467,27-467,President Republican Party,,,Ben Carson,7
Pierce,27467,27-467,President Republican Party,,,Ted Cruz,21
Pierce,27467,27-467,President Republican Party,,,John R. Kasich,12
Pierce,27467,27-467,President Republican Party,,,Donald J. Trump,119
Pierce,27468,27-468,President Republican Party,,,Ben Carson,6
Pierce,27468,27-468,President Republican Party,,,Ted Cruz,15
Pierce,27468,27-468,President Republican Party,,,John R. Kasich,10
Pierce,27468,27-468,President Republican Party,,,Donald J. Trump,110
Pierce,27469,27-469,President Republican Party,,,Ben Carson,0
Pierce,27469,27-469,President Republican Party,,,Ted Cruz,2
Pierce,27469,27-469,President Republican Party,,,John R. Kasich,3
Pierce,27469,27-469,President Republican Party,,,Donald J. Trump,18
Pierce,27470,27-470,President Republican Party,,,Ben Carson,4
Pierce,27470,27-470,President Republican Party,,,Ted Cruz,2
Pierce,27470,27-470,President Republican Party,,,John R. Kasich,0
Pierce,27470,27-470,President Republican Party,,,Donald J. Trump,20
Pierce,27471,27-471,President Republican Party,,,Ben Carson,0
Pierce,27471,27-471,President Republican Party,,,Ted Cruz,0
Pierce,27471,27-471,President Republican Party,,,John R. Kasich,0
Pierce,27471,27-471,President Republican Party,,,Donald J. Trump,0
Pierce,27475,27-475,President Republican Party,,,Ben Carson,7
Pierce,27475,27-475,President Republican Party,,,Ted Cruz,17
Pierce,27475,27-475,President Republican Party,,,John R. Kasich,9
Pierce,27475,27-475,President Republican Party,,,Donald J. Trump,109
Pierce,27476,27-476,President Republican Party,,,Ben Carson,3
Pierce,27476,27-476,President Republican Party,,,Ted Cruz,7
Pierce,27476,27-476,President Republican Party,,,John R. Kasich,15
Pierce,27476,27-476,President Republican Party,,,Donald J. Trump,73
Pierce,27477,27-477,President Republican Party,,,Ben Carson,8
Pierce,27477,27-477,President Republican Party,,,Ted Cruz,26
Pierce,27477,27-477,President Republican Party,,,John R. Kasich,10
Pierce,27477,27-477,President Republican Party,,,Donald J. Trump,144
Pierce,28501,28-501,President Republican Party,,,Ben Carson,5
Pierce,28501,28-501,President Republican Party,,,Ted Cruz,9
Pierce,28501,28-501,President Republican Party,,,John R. Kasich,25
Pierce,28501,28-501,President Republican Party,,,Donald J. Trump,142
Pierce,28502,28-502,President Republican Party,,,Ben Carson,5
Pierce,28502,28-502,President Republican Party,,,Ted Cruz,12
Pierce,28502,28-502,President Republican Party,,,John R. Kasich,22
Pierce,28502,28-502,President Republican Party,,,Donald J. Trump,71
Pierce,28503,28-503,President Republican Party,,,Ben Carson,12
Pierce,28503,28-503,President Republican Party,,,Ted Cruz,20
Pierce,28503,28-503,President Republican Party,,,John R. Kasich,24
Pierce,28503,28-503,President Republican Party,,,Donald J. Trump,100
Pierce,28504,28-504,President Republican Party,,,Ben Carson,5
Pierce,28504,28-504,President Republican Party,,,Ted Cruz,22
Pierce,28504,28-504,President Republican Party,,,John R. Kasich,26
Pierce,28504,28-504,President Republican Party,,,Donald J. Trump,119
Pierce,28505,28-505,President Republican Party,,,Ben Carson,6
Pierce,28505,28-505,President Republican Party,,,Ted Cruz,9
Pierce,28505,28-505,President Republican Party,,,John R. Kasich,30
Pierce,28505,28-505,President Republican Party,,,Donald J. Trump,132
Pierce,28506,28-506,President Republican Party,,,Ben Carson,7
Pierce,28506,28-506,President Republican Party,,,Ted Cruz,26
Pierce,28506,28-506,President Republican Party,,,John R. Kasich,24
Pierce,28506,28-506,President Republican Party,,,Donald J. Trump,104
Pierce,28507,28-507,President Republican Party,,,Ben Carson,5
Pierce,28507,28-507,President Republican Party,,,Ted Cruz,13
Pierce,28507,28-507,President Republican Party,,,John R. Kasich,9
Pierce,28507,28-507,President Republican Party,,,Donald J. Trump,107
Pierce,28508,28-508,President Republican Party,,,Ben Carson,2
Pierce,28508,28-508,President Republican Party,,,Ted Cruz,10
Pierce,28508,28-508,President Republican Party,,,John R. Kasich,14
Pierce,28508,28-508,President Republican Party,,,Donald J. Trump,53
Pierce,28509,28-509,President Republican Party,,,Ben Carson,0
Pierce,28509,28-509,President Republican Party,,,Ted Cruz,0
Pierce,28509,28-509,President Republican Party,,,John R. Kasich,0
Pierce,28509,28-509,President Republican Party,,,Donald J. Trump,0
Pierce,28515,28-515,President Republican Party,,,Ben Carson,6
Pierce,28515,28-515,President Republican Party,,,Ted Cruz,14
Pierce,28515,28-515,President Republican Party,,,John R. Kasich,40
Pierce,28515,28-515,President Republican Party,,,Donald J. Trump,134
Pierce,28516,28-516,President Republican Party,,,Ben Carson,6
Pierce,28516,28-516,President Republican Party,,,Ted Cruz,12
Pierce,28516,28-516,President Republican Party,,,John R. Kasich,11
Pierce,28516,28-516,President Republican Party,,,Donald J. Trump,126
Pierce,28517,28-517,President Republican Party,,,Ben Carson,7
Pierce,28517,28-517,President Republican Party,,,Ted Cruz,21
Pierce,28517,28-517,President Republican Party,,,John R. Kasich,10
Pierce,28517,28-517,President Republican Party,,,Donald J. Trump,119
Pierce,28518,28-518,President Republican Party,,,Ben Carson,14
Pierce,28518,28-518,President Republican Party,,,Ted Cruz,6
Pierce,28518,28-518,President Republican Party,,,John R. Kasich,12
Pierce,28518,28-518,President Republican Party,,,Donald J. Trump,113
Pierce,28519,28-519,President Republican Party,,,Ben Carson,6
Pierce,28519,28-519,President Republican Party,,,Ted Cruz,20
Pierce,28519,28-519,President Republican Party,,,John R. Kasich,19
Pierce,28519,28-519,President Republican Party,,,Donald J. Trump,110
Pierce,28520,28-520,President Republican Party,,,Ben Carson,6
Pierce,28520,28-520,President Republican Party,,,Ted Cruz,14
Pierce,28520,28-520,President Republican Party,,,John R. Kasich,20
Pierce,28520,28-520,President Republican Party,,,Donald J. Trump,110
Pierce,28521,28-521,President Republican Party,,,Ben Carson,7
Pierce,28521,28-521,President Republican Party,,,Ted Cruz,10
Pierce,28521,28-521,President Republican Party,,,John R. Kasich,25
Pierce,28521,28-521,President Republican Party,,,Donald J. Trump,123
Pierce,28522,28-522,President Republican Party,,,Ben Carson,1
Pierce,28522,28-522,President Republican Party,,,Ted Cruz,15
Pierce,28522,28-522,President Republican Party,,,John R. Kasich,30
Pierce,28522,28-522,President Republican Party,,,Donald J. Trump,146
Pierce,28523,28-523,President Republican Party,,,Ben Carson,9
Pierce,28523,28-523,President Republican Party,,,Ted Cruz,21
Pierce,28523,28-523,President Republican Party,,,John R. Kasich,34
Pierce,28523,28-523,President Republican Party,,,Donald J. Trump,147
Pierce,28524,28-524,President Republican Party,,,Ben Carson,7
Pierce,28524,28-524,President Republican Party,,,Ted Cruz,24
Pierce,28524,28-524,President Republican Party,,,John R. Kasich,28
Pierce,28524,28-524,President Republican Party,,,Donald J. Trump,114
Pierce,28525,28-525,President Republican Party,,,Ben Carson,5
Pierce,28525,28-525,President Republican Party,,,Ted Cruz,17
Pierce,28525,28-525,President Republican Party,,,John R. Kasich,32
Pierce,28525,28-525,President Republican Party,,,Donald J. Trump,121
Pierce,28526,28-526,President Republican Party,,,Ben Carson,6
Pierce,28526,28-526,President Republican Party,,,Ted Cruz,21
Pierce,28526,28-526,President Republican Party,,,John R. Kasich,26
Pierce,28526,28-526,President Republican Party,,,Donald J. Trump,82
Pierce,28527,28-527,President Republican Party,,,Ben Carson,12
Pierce,28527,28-527,President Republican Party,,,Ted Cruz,20
Pierce,28527,28-527,President Republican Party,,,John R. Kasich,42
Pierce,28527,28-527,President Republican Party,,,Donald J. Trump,131
Pierce,28528,28-528,President Republican Party,,,Ben Carson,4
Pierce,28528,28-528,President Republican Party,,,Ted Cruz,20
Pierce,28528,28-528,President Republican Party,,,John R. Kasich,19
Pierce,28528,28-528,President Republican Party,,,Donald J. Trump,123
Pierce,28529,28-529,President Republican Party,,,Ben Carson,4
Pierce,28529,28-529,President Republican Party,,,Ted Cruz,15
Pierce,28529,28-529,President Republican Party,,,John R. Kasich,13
