county,precinct_code,precinct,office,district,party,candidate,votes
Columbia,4,STAR,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,Yes,66
Columbia,4,STAR,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,No,46
Columbia,5,STARBUCK COUNTRY,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,Yes,6
Columbia,5,STARBUCK COUNTRY,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,No,2
Columbia,6,TUCANNON,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,Yes,40
Columbia,6,TUCANNON,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,No,25
Columbia,101,BROOKLYN,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,Yes,97
Columbia,101,BROOKLYN,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,No,69
Columbia,102,DAYTON,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,Yes,117
Columbia,102,DAYTON,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,No,38
Columbia,103,MUSTARD,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,Yes,97
Columbia,103,MUSTARD,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,No,46
Columbia,104,PATIT,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,Yes,80
Columbia,104,PATIT,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,No,45
Columbia,105,RAINWATER,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,Yes,84
Columbia,105,RAINWATER,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,No,41
Columbia,107,TOUCHET,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,Yes,85
Columbia,107,TOUCHET,"DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements",,,No,41
Whitman,35,COLTON IN,COLTON SCHOOL DISTRICT - 306 Colton Consolidated School District No. 306 Proposition No. 1 Maintenance and Operation,,,YES,120
Whitman,35,COLTON IN,COLTON SCHOOL DISTRICT - 306 Colton Consolidated School District No. 306 Proposition No. 1 Maintenance and Operation,,,NO,40
Whitman,36,UNIONTOWN IN,COLTON SCHOOL DISTRICT - 306 Colton Consolidated School District No. 306 Proposition No. 1 Maintenance and Operation,,,YES,48
Whitman,36,UNIONTOWN IN,COLTON SCHOOL DISTRICT - 306 Colton Consolidated School District No. 306 Proposition No. 1 Maintenance and Operation,,,NO,46
Whitman,108,COLTON 108,COLTON SCHOOL DISTRICT - 306 Colton Consolidated School District No. 306 Proposition No. 1 Maintenance and Operation,,,YES,65
Whitman,108,COLTON 108,COLTON SCHOOL DISTRICT - 306 Colton Consolidated School District No. 306 Proposition No. 1 Maintenance and Operation,,,NO,13
Whitman,109,UNIONTOWN 109,COLTON SCHOOL DISTRICT - 306 Colton Consolidated School District No. 306 Proposition No. 1 Maintenance and Operation,,,YES,34
Whitman,109,UNIONTOWN 109,COLTON SCHOOL DISTRICT - 306 Colton Consolidated School District No. 306 Proposition No. 1 Maintenance and Operation,,,NO,17
Spokane,9002,PCT 9002,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,YES,0
Spokane,9002,PCT 9002,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,NO,0
Spokane,9003,PCT 9003,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,YES,0
Spokane,9003,PCT 9003,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,NO,0
Whitman,46,MALDEN IN,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,YES,31
Whitman,46,MALDEN IN,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,NO,12
Whitman,47,ROSALIA IN,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,YES,127
Whitman,47,ROSALIA IN,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,NO,49
Whitman,150,MALDEN 150,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,YES,5
Whitman,150,MALDEN 150,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,NO,7
Whitman,151,ROSALIA 151,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,YES,43
Whitman,151,ROSALIA 151,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,NO,19
Whitman,152,THORNTON 152,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,YES,34
Whitman,152,THORNTON 152,ROSALIA SD 410 Rosalia School District No. 320 proposition 1 Replacement Maintenance and Operation Levy,,,NO,20
Spokane,9000,PCT 9000,"ST JOHN SD 401 St John School District No. 322 Proposition 2 Capital Levy for Technology, Safety and Security Improvements",,,YES,2
Spokane,9000,PCT 9000,"ST JOHN SD 401 St John School District No. 322 Proposition 2 Capital Levy for Technology, Safety and Security Improvements",,,NO,2
Whitman,45,ST JOHN IN,"ST JOHN SD 401 St John School District No. 322 Proposition 2 Capital Levy for Technology, Safety and Security Improvements",,,YES,144
Whitman,45,ST JOHN IN,"ST JOHN SD 401 St John School District No. 322 Proposition 2 Capital Levy for Technology, Safety and Security Improvements",,,NO,51
Whitman,149,ST JOHN 149,"ST JOHN SD 401 St John School District No. 322 Proposition 2 Capital Levy for Technology, Safety and Security Improvements",,,YES,128
Whitman,149,ST JOHN 149,"ST JOHN SD 401 St John School District No. 322 Proposition 2 Capital Levy for Technology, Safety and Security Improvements",,,NO,50
Spokane,9000,PCT 9000,ST JOHN SD 401 St John School District No. 322 Proposition 1 Replacement Maintenance and Operation Levy,,,YES,2
Spokane,9000,PCT 9000,ST JOHN SD 401 St John School District No. 322 Proposition 1 Replacement Maintenance and Operation Levy,,,NO,2
Whitman,45,ST JOHN IN,ST JOHN SD 401 St John School District No. 322 Proposition 1 Replacement Maintenance and Operation Levy,,,YES,140
Whitman,45,ST JOHN IN,ST JOHN SD 401 St John School District No. 322 Proposition 1 Replacement Maintenance and Operation Levy,,,NO,55
Whitman,149,ST JOHN 149,ST JOHN SD 401 St John School District No. 322 Proposition 1 Replacement Maintenance and Operation Levy,,,YES,117
Whitman,149,ST JOHN 149,ST JOHN SD 401 St John School District No. 322 Proposition 1 Replacement Maintenance and Operation Levy,,,NO,61
Whitman,32,OAKESDALE IN,OAKESDALE PARK DISTRICT - 4 Oakesdale Park and Recreation District No. 4 Proposition 1,,,YES,157
Whitman,32,OAKESDALE IN,OAKESDALE PARK DISTRICT - 4 Oakesdale Park and Recreation District No. 4 Proposition 1,,,NO,19
Whitman,102,OAKESDALE 102,OAKESDALE PARK DISTRICT - 4 Oakesdale Park and Recreation District No. 4 Proposition 1,,,YES,76
Whitman,102,OAKESDALE 102,OAKESDALE PARK DISTRICT - 4 Oakesdale Park and Recreation District No. 4 Proposition 1,,,NO,20
Whitman,103,FARMINGTON 103,OAKESDALE PARK DISTRICT - 4 Oakesdale Park and Recreation District No. 4 Proposition 1,,,YES,13
Whitman,103,FARMINGTON 103,OAKESDALE PARK DISTRICT - 4 Oakesdale Park and Recreation District No. 4 Proposition 1,,,NO,14
Clark,625,625,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,7
Clark,625,625,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,5
Clark,644,644,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,52
Clark,644,644,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,39
Clark,647,647,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,9
Clark,647,647,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,4
Clark,690,690,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,80
Clark,690,690,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,44
Clark,905,905,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,260
Clark,905,905,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,129
Clark,917,917,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,130
Clark,917,917,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,171
Clark,920,920,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,179
Clark,920,920,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,187
Clark,925,925,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,202
Clark,925,925,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,189
Clark,930,930,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,233
Clark,930,930,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,249
Clark,950,950,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,269
Clark,950,950,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,149
Clark,951,951,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,284
Clark,951,951,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,116
Clark,953,953,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,179
Clark,953,953,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,62
Clark,957,957,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,67
Clark,957,957,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,43
Clark,958,958,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,62
Clark,958,958,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,20
Clark,959,959,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,5
Clark,959,959,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,4
Clark,960,960,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,431
Clark,960,960,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,176
Clark,961,961,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,74
Clark,961,961,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,36
Clark,962,962,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,287
Clark,962,962,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,122
Clark,963,963,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,263
Clark,963,963,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,106
Clark,964,964,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,426
Clark,964,964,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,167
Clark,965,965,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,297
Clark,965,965,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,150
Clark,966,966,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,173
Clark,966,966,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,129
Clark,967,967,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,196
Clark,967,967,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,118
Clark,968,968,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,272
Clark,968,968,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,136
Clark,969,969,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,161
Clark,969,969,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,94
Clark,985,985,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Approved,180
Clark,985,985,"CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities",,,Rejected,145
Clark,617,617,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,35
Clark,617,617,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,29
Clark,624,624,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,39
Clark,624,624,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,41
Clark,625,625,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,197
Clark,625,625,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,224
Clark,626,626,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,159
Clark,626,626,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,105
Clark,627,627,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,181
Clark,627,627,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,138
Clark,628,628,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,184
Clark,628,628,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,160
Clark,629,629,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,196
Clark,629,629,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,116
Clark,630,630,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,133
Clark,630,630,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,125
Clark,631,631,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,274
Clark,631,631,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,133
Clark,632,632,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,78
Clark,632,632,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,64
Clark,633,633,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,146
Clark,633,633,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,145
Clark,634,634,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,136
Clark,634,634,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,134
Clark,635,635,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,138
Clark,635,635,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,101
Clark,636,636,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,155
Clark,636,636,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,141
Clark,638,638,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,173
Clark,638,638,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,135
Clark,639,639,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,173
Clark,639,639,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,129
Clark,640,640,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,178
Clark,640,640,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,117
Clark,641,641,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,116
Clark,641,641,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,35
Clark,642,642,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,89
Clark,642,642,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,84
Clark,643,643,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,151
Clark,643,643,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,144
Clark,644,644,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,210
Clark,644,644,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,116
Clark,645,645,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,344
Clark,645,645,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,152
Clark,646,646,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,135
Clark,646,646,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,44
Clark,647,647,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,194
Clark,647,647,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,88
Clark,648,648,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,275
Clark,648,648,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,85
Clark,649,649,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,158
Clark,649,649,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,115
Clark,650,650,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,251
Clark,650,650,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,115
Clark,651,651,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,170
Clark,651,651,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,101
Clark,652,652,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,184
Clark,652,652,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,97
Clark,653,653,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,138
Clark,653,653,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,67
Clark,654,654,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,145
Clark,654,654,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,102
Clark,655,655,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,172
Clark,655,655,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,139
Clark,656,656,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,127
Clark,656,656,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,75
Clark,658,658,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,215
Clark,658,658,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,151
Clark,659,659,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,222
Clark,659,659,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,142
Clark,660,660,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,210
Clark,660,660,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,159
Clark,662,662,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,254
Clark,662,662,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,175
Clark,663,663,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,145
Clark,663,663,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,107
Clark,664,664,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,217
Clark,664,664,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,120
Clark,667,667,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,215
Clark,667,667,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,117
Clark,668,668,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,297
Clark,668,668,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,175
Clark,669,669,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,179
Clark,669,669,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,153
Clark,670,670,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,256
Clark,670,670,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,155
Clark,672,672,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,185
Clark,672,672,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,101
Clark,673,673,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,316
Clark,673,673,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,106
Clark,674,674,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,239
Clark,674,674,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,86
Clark,675,675,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,150
Clark,675,675,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,114
Clark,677,677,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,Yes,262
Clark,677,677,EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy,,,No,155
